position,title,artists_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,country
40,Presidente,"[6Sbl0NT50roqWvy746MfVf, 0elWFr7TW8piilVRYJUe4P, 0pePYDrJGk8gqMRbXrLJC8, 6pV5zH2LzjOUHaAvENdMMa]",0.732,0.827,11,-4.152,1,0.0585,0.123,0.0,0.117,0.584,105.145,audio_features,4OLT65TRsOx3Iv1TlCcQVb,spotify:track:4OLT65TRsOx3Iv1TlCcQVb,https://api.spotify.com/v1/tracks/4OLT65TRsOx3Iv1TlCcQVb,https://api.spotify.com/v1/audio-analysis/4OLT65TRsOx3Iv1TlCcQVb,181065,1,Honduras
41,Que Onda,"[6dLuQ5qXxIuWc5urxfIiZR, 2rmkQLzj0k4nZdQehOUByO, 0ys2OFYzWYB5hRDLCsBqxt]",0.808,0.944,10,-4.863,0,0.0408,0.183,1e-06,0.138,0.937,124.934,audio_features,6uIIdjYTxxpWOyWuVXrKQO,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,https://api.spotify.com/v1/tracks/6uIIdjYTxxpWOyWuVXrKQO,https://api.spotify.com/v1/audio-analysis/6uIIdjYTxxpWOyWuVXrKQO,191467,3,Honduras
42,AY MAMÁ,"[5eumcnUkdmGvkvcsx1WFNG, 6XkjpgcEsYab502Vr1bBeW]",0.666,0.764,4,-6.297,0,0.116,0.366,0.0,0.347,0.729,148.853,audio_features,2lAUq68F2bt7Kc218n9FPp,spotify:track:2lAUq68F2bt7Kc218n9FPp,https://api.spotify.com/v1/tracks/2lAUq68F2bt7Kc218n9FPp,https://api.spotify.com/v1/audio-analysis/2lAUq68F2bt7Kc218n9FPp,163115,4,Honduras
43,PIÉNSALO,[7Gi6gjaWy3DxyilpF1a8Is],0.716,0.536,2,-7.798,0,0.0328,0.452,0.0,0.208,0.359,97.541,audio_features,4ZOkfHC38nxSeSqzGE5HFr,spotify:track:4ZOkfHC38nxSeSqzGE5HFr,https://api.spotify.com/v1/tracks/4ZOkfHC38nxSeSqzGE5HFr,https://api.spotify.com/v1/audio-analysis/4ZOkfHC38nxSeSqzGE5HFr,240669,3,Honduras
44,LA FALDA,[7iK8PXO48WeuP03g8YR51W],0.8,0.738,7,-4.26,1,0.0691,0.372,0.00877,0.19,0.267,103.008,audio_features,7iUtQNMRB8ZkKC4AmEuCJC,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,https://api.spotify.com/v1/tracks/7iUtQNMRB8ZkKC4AmEuCJC,https://api.spotify.com/v1/audio-analysis/7iUtQNMRB8ZkKC4AmEuCJC,174230,4,Honduras
45,Regalo De Dios,[1bfl0AU8SqmLkElptOprhC],0.792,0.516,4,-6.097,0,0.027,0.197,0.0,0.0855,0.916,108.939,audio_features,51qYdMBxt9mFbtZBzq1Yfi,spotify:track:51qYdMBxt9mFbtZBzq1Yfi,https://api.spotify.com/v1/tracks/51qYdMBxt9mFbtZBzq1Yfi,https://api.spotify.com/v1/audio-analysis/51qYdMBxt9mFbtZBzq1Yfi,185933,4,Honduras
46,The Astronaut,[5vV3bFXnN6D6N3Nj4xRvaV],0.54,0.761,5,-5.356,1,0.0311,0.00446,3e-06,0.137,0.215,124.988,audio_features,0h7QMc9ZRzA9QJrbEHytn2,spotify:track:0h7QMc9ZRzA9QJrbEHytn2,https://api.spotify.com/v1/tracks/0h7QMc9ZRzA9QJrbEHytn2,https://api.spotify.com/v1/audio-analysis/0h7QMc9ZRzA9QJrbEHytn2,282463,4,Honduras
47,BIRDS OF A FEATHER,[6qqNVTkY8uBg9cP3Jd7DAH],0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,audio_features,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB,210373,4,Honduras
48,Normal,[2LRoIwlKmHjgvigdNGBHNo],0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,audio_features,0T2pB7P1VdXPhLdQZ488uH,spotify:track:0T2pB7P1VdXPhLdQZ488uH,https://api.spotify.com/v1/tracks/0T2pB7P1VdXPhLdQZ488uH,https://api.spotify.com/v1/audio-analysis/0T2pB7P1VdXPhLdQZ488uH,171880,4,Honduras
49,Un Millón de Primaveras,[4PPoI9LuYeFX8V674Z1R6l],0.73,0.341,3,-8.521,1,0.0578,0.654,0.000181,0.0926,0.822,100.558,audio_features,6j5LtifAnuTjTYvml61yFZ,spotify:track:6j5LtifAnuTjTYvml61yFZ,https://api.spotify.com/v1/tracks/6j5LtifAnuTjTYvml61yFZ,https://api.spotify.com/v1/audio-analysis/6j5LtifAnuTjTYvml61yFZ,173080,3,Honduras
