position,title,artists_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,country
4,Dilaw,[6AvnL2gWjNYs1hRVJx4huK],0.652,0.674,9,-5.026,1,0.0276,0.00599,3e-06,0.307,0.458,126.004,audio_features,2ADSh3Mp744n2586tpUtIW,spotify:track:2ADSh3Mp744n2586tpUtIW,https://api.spotify.com/v1/tracks/2ADSh3Mp744n2586tpUtIW,https://api.spotify.com/v1/audio-analysis/2ADSh3Mp744n2586tpUtIW,192381,4,Philippines
5,Gusto Ko Sakin Ka Lang,[6rTxLeff3t3rivZ3rabRpw],0.756,0.786,2,-4.541,1,0.0726,0.29,0.0,0.278,0.599,130.001,audio_features,52F5Y4EgcZ2RggVqpqSJBe,spotify:track:52F5Y4EgcZ2RggVqpqSJBe,https://api.spotify.com/v1/tracks/52F5Y4EgcZ2RggVqpqSJBe,https://api.spotify.com/v1/audio-analysis/52F5Y4EgcZ2RggVqpqSJBe,193846,4,Philippines
6,blue,[6zO1dZ40fTZ5hY9NnnRJSk],0.746,0.317,4,-11.982,1,0.0342,0.933,0.0186,0.121,0.585,97.49,audio_features,3be9ACTxtcL6Zm4vJRUiPG,spotify:track:3be9ACTxtcL6Zm4vJRUiPG,https://api.spotify.com/v1/tracks/3be9ACTxtcL6Zm4vJRUiPG,https://api.spotify.com/v1/audio-analysis/3be9ACTxtcL6Zm4vJRUiPG,214357,3,Philippines
7,Taste,[74KM79TiuVKeVCqs8QtB0B],0.674,0.907,3,-4.086,1,0.064,0.101,0.0,0.297,0.721,112.964,audio_features,5G2f63n7IPVPPjfNIGih7Q,spotify:track:5G2f63n7IPVPPjfNIGih7Q,https://api.spotify.com/v1/tracks/5G2f63n7IPVPPjfNIGih7Q,https://api.spotify.com/v1/audio-analysis/5G2f63n7IPVPPjfNIGih7Q,157280,4,Philippines
8,Boyfriend,[0WleeEe3UurwlNbDGhb5Yz],0.746,0.736,7,-7.099,0,0.0399,0.0239,0.0,0.0652,0.544,142.974,audio_features,4067uAzJZUHJInwOo7X701,spotify:track:4067uAzJZUHJInwOo7X701,https://api.spotify.com/v1/tracks/4067uAzJZUHJInwOo7X701,https://api.spotify.com/v1/audio-analysis/4067uAzJZUHJInwOo7X701,293724,4,Philippines
9,Tadhana,[3wbCeEPAW6po7J46netxMT],0.685,0.322,6,-13.2,1,0.0369,0.162,0.0299,0.0809,0.508,155.977,audio_features,6FIEuf1JIzmCtach0gXpeG,spotify:track:6FIEuf1JIzmCtach0gXpeG,https://api.spotify.com/v1/tracks/6FIEuf1JIzmCtach0gXpeG,https://api.spotify.com/v1/audio-analysis/6FIEuf1JIzmCtach0gXpeG,222447,4,Philippines
10,Palagi - TJxKZ Version,"[7LvDTuFCBv08xm6u1pOMK0, 1mcqfNCReSFxun2vIWvC28]",0.33,0.313,6,-10.906,1,0.0353,0.536,6e-06,0.277,0.153,160.005,audio_features,4WgViu9gw3qYOr3iF9OuLG,spotify:track:4WgViu9gw3qYOr3iF9OuLG,https://api.spotify.com/v1/tracks/4WgViu9gw3qYOr3iF9OuLG,https://api.spotify.com/v1/audio-analysis/4WgViu9gw3qYOr3iF9OuLG,241000,4,Philippines
11,That's What I Like,[0du5cEVh5yTK9QJze8zA0C],0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,audio_features,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4,Philippines
12,TAKE ALL THE LOVE,[7uDdl5V5AETSFY7K3muu22],0.491,0.486,5,-6.588,1,0.0347,0.285,0.0,0.0976,0.262,82.411,audio_features,2v6jmF6VQWS96x6tSg05IC,spotify:track:2v6jmF6VQWS96x6tSg05IC,https://api.spotify.com/v1/tracks/2v6jmF6VQWS96x6tSg05IC,https://api.spotify.com/v1/audio-analysis/2v6jmF6VQWS96x6tSg05IC,206182,3,Philippines
13,Namumula,[6AvnL2gWjNYs1hRVJx4huK],0.568,0.611,0,-8.202,1,0.0392,0.0239,0.0,0.159,0.478,75.979,audio_features,5OAGg2B2BjxzpiEcuzaCkZ,spotify:track:5OAGg2B2BjxzpiEcuzaCkZ,https://api.spotify.com/v1/tracks/5OAGg2B2BjxzpiEcuzaCkZ,https://api.spotify.com/v1/audio-analysis/5OAGg2B2BjxzpiEcuzaCkZ,174474,4,Philippines
14,Moonlit Floor (Kiss Me),[5L1lO4eRHmJ7a0Q6csE5cT],0.733,0.786,5,-3.951,0,0.112,0.128,0.0,0.31,0.672,109.954,audio_features,3yDRcs0Y4pPzkvMbUfeF9H,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,https://api.spotify.com/v1/tracks/3yDRcs0Y4pPzkvMbUfeF9H,https://api.spotify.com/v1/audio-analysis/3yDRcs0Y4pPzkvMbUfeF9H,155757,4,Philippines
15,Bed Chem,[74KM79TiuVKeVCqs8QtB0B],0.739,0.727,11,-5.968,0,0.0426,0.0678,0.0,0.104,0.676,94.99,audio_features,1UHS8Rf6h5Ar3CDWRd3wjF,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,https://api.spotify.com/v1/tracks/1UHS8Rf6h5Ar3CDWRd3wjF,https://api.spotify.com/v1/audio-analysis/1UHS8Rf6h5Ar3CDWRd3wjF,171870,4,Philippines
16,Tingin,"[61nn6nOoLWjVC1ER2qFAvN, 09Xydf4dlkr29dH99DmsvQ]",0.624,0.769,4,-6.277,1,0.0498,0.21,0.000147,0.106,0.466,105.099,audio_features,7b89Ffklm3xh4GI37vlZDZ,spotify:track:7b89Ffklm3xh4GI37vlZDZ,https://api.spotify.com/v1/tracks/7b89Ffklm3xh4GI37vlZDZ,https://api.spotify.com/v1/audio-analysis/7b89Ffklm3xh4GI37vlZDZ,222298,4,Philippines
17,Please Please Please,[74KM79TiuVKeVCqs8QtB0B],0.675,0.586,9,-6.086,1,0.0531,0.257,0.0,0.104,0.621,107.015,audio_features,2tHwzyyOLoWSFqYNjeVMzj,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,https://api.spotify.com/v1/tracks/2tHwzyyOLoWSFqYNjeVMzj,https://api.spotify.com/v1/audio-analysis/2tHwzyyOLoWSFqYNjeVMzj,186365,4,Philippines
18,Isa lang,[7uDdl5V5AETSFY7K3muu22],0.429,0.464,6,-8.445,0,0.0719,0.783,0.0,0.0846,0.375,121.17,audio_features,0HAG6nIiEKd75yGpovuSJQ,spotify:track:0HAG6nIiEKd75yGpovuSJQ,https://api.spotify.com/v1/tracks/0HAG6nIiEKd75yGpovuSJQ,https://api.spotify.com/v1/audio-analysis/0HAG6nIiEKd75yGpovuSJQ,269256,3,Philippines
19,Mantra,[250b0Wlc5Vk0CoUsaCY84M],0.894,0.725,10,-4.984,0,0.0432,0.00434,1.2e-05,0.0815,0.838,116.988,audio_features,2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,https://api.spotify.com/v1/tracks/2CspwnypzT7rcWI9RfsoSb,https://api.spotify.com/v1/audio-analysis/2CspwnypzT7rcWI9RfsoSb,136627,4,Philippines
20,Oksihina,[1chOgh5tgwfiyJ2zhUHwBj],0.74,0.412,11,-11.124,1,0.0774,0.631,0.0,0.0828,0.561,115.957,audio_features,06VwVWrnYSTIikz801hGwD,spotify:track:06VwVWrnYSTIikz801hGwD,https://api.spotify.com/v1/tracks/06VwVWrnYSTIikz801hGwD,https://api.spotify.com/v1/audio-analysis/06VwVWrnYSTIikz801hGwD,204052,4,Philippines
21,"Good Luck, Babe!",[7GlBOeep6PqTfFi59PTUUN],0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,audio_features,0WbMK4wrZ1wFSty9F7FCgu,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu,https://api.spotify.com/v1/audio-analysis/0WbMK4wrZ1wFSty9F7FCgu,218424,4,Philippines
22,Ikot,[1hMAGfvamVXuSWBFQRFMeq],0.683,0.637,2,-7.783,1,0.0287,0.135,0.00211,0.0847,0.378,107.02,audio_features,5gQyJNVUEydHMciwhih7EK,spotify:track:5gQyJNVUEydHMciwhih7EK,https://api.spotify.com/v1/tracks/5gQyJNVUEydHMciwhih7EK,https://api.spotify.com/v1/audio-analysis/5gQyJNVUEydHMciwhih7EK,250093,4,Philippines
23,Get You (feat. Kali Uchis),"[20wkVLutqVOYrc0kxFs7rA, 1U1el3k54VvEUzo3ybLPlM]",0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,audio_features,7zFXmv6vqI4qOt4yGf3jYZ,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ,278180,4,Philippines
24,Misteryoso,[61nn6nOoLWjVC1ER2qFAvN],0.723,0.615,8,-5.915,1,0.0548,0.464,0.0,0.102,0.591,133.931,audio_features,0kE1SmlJNLg14dgdo9kJws,spotify:track:0kE1SmlJNLg14dgdo9kJws,https://api.spotify.com/v1/tracks/0kE1SmlJNLg14dgdo9kJws,https://api.spotify.com/v1/audio-analysis/0kE1SmlJNLg14dgdo9kJws,221642,4,Philippines
25,Ikaw Lang,[5GVk1KCKa1tdHRev4bMw7V],0.513,0.38,11,-11.091,1,0.0336,0.12,0.0,0.0924,0.323,120.952,audio_features,16iRlyUMJVPqz62DlomMre,spotify:track:16iRlyUMJVPqz62DlomMre,https://api.spotify.com/v1/tracks/16iRlyUMJVPqz62DlomMre,https://api.spotify.com/v1/audio-analysis/16iRlyUMJVPqz62DlomMre,263500,4,Philippines
26,Mahika,"[1DlYnIiliftt6R21Y5NOW2, 4qPhnQfRgdgcZEdXgENOnr]",0.637,0.455,7,-7.404,1,0.0385,0.75,0.0,0.13,0.608,82.094,audio_features,2nqlM3gNBMi5Zf9MDzp2Xi,spotify:track:2nqlM3gNBMi5Zf9MDzp2Xi,https://api.spotify.com/v1/tracks/2nqlM3gNBMi5Zf9MDzp2Xi,https://api.spotify.com/v1/audio-analysis/2nqlM3gNBMi5Zf9MDzp2Xi,201951,4,Philippines
27,Babaero,"[2WzWSpOB41g3gb78Raj6RK, 4zpGxqF6oI1h3f6Md2v42T]",0.866,0.494,8,-7.139,0,0.0827,0.531,0.0,0.118,0.77,121.018,audio_features,0NJAqnvbF6vzripOB7PclP,spotify:track:0NJAqnvbF6vzripOB7PclP,https://api.spotify.com/v1/tracks/0NJAqnvbF6vzripOB7PclP,https://api.spotify.com/v1/audio-analysis/0NJAqnvbF6vzripOB7PclP,175396,4,Philippines
28,Just the Way You Are,[0du5cEVh5yTK9QJze8zA0C],0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,audio_features,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734,4,Philippines
29,Espresso,[74KM79TiuVKeVCqs8QtB0B],0.699,0.776,0,-5.282,1,0.0293,0.131,5e-06,0.205,0.708,103.963,audio_features,2HRqTpkrJO5ggZyyK6NPWz,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/tracks/2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/audio-analysis/2HRqTpkrJO5ggZyyK6NPWz,175459,4,Philippines
30,we can't be friends (wait for your love),[66CXWjxzNUsdJxJ2JdwvnR],0.645,0.646,5,-8.334,1,0.0427,0.0615,3e-05,0.074,0.295,115.842,audio_features,51ZQ1vr10ffzbwIjDCwqm4,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4,https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4,228639,4,Philippines
31,Best Part (feat. H.E.R.),"[20wkVLutqVOYrc0kxFs7rA, 3Y7RZ31TRPVadSFVy1o8os]",0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,audio_features,1RMJOxR6GRPsBHL8qeC2ux,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/audio-analysis/1RMJOxR6GRPsBHL8qeC2ux,209831,4,Philippines
32,Touch,[3c0gDdb9lhnHGFtP4prQpn],0.739,0.904,5,-2.655,0,0.0442,0.549,1e-05,0.0948,0.788,167.033,audio_features,6aJn7Cst74cj4lNIiPRgav,spotify:track:6aJn7Cst74cj4lNIiPRgav,https://api.spotify.com/v1/tracks/6aJn7Cst74cj4lNIiPRgav,https://api.spotify.com/v1/audio-analysis/6aJn7Cst74cj4lNIiPRgav,129883,4,Philippines
33,The Man Who Can't Be Moved,[3AQRLZ9PuTAozP28Skbq8V],0.605,0.629,10,-5.051,1,0.0279,0.437,0.0,0.097,0.308,99.894,audio_features,3nqqDo8CcCLke3ZoTgiOKf,spotify:track:3nqqDo8CcCLke3ZoTgiOKf,https://api.spotify.com/v1/tracks/3nqqDo8CcCLke3ZoTgiOKf,https://api.spotify.com/v1/audio-analysis/3nqqDo8CcCLke3ZoTgiOKf,241373,4,Philippines
34,Museo,[3C1ER0cuXc8dLtaI8RvLI6],0.381,0.72,9,-8.922,1,0.0458,0.0553,0.000201,0.338,0.471,74.825,audio_features,2dMQ4FbQcrEWVFK6NIFjrl,spotify:track:2dMQ4FbQcrEWVFK6NIFjrl,https://api.spotify.com/v1/tracks/2dMQ4FbQcrEWVFK6NIFjrl,https://api.spotify.com/v1/audio-analysis/2dMQ4FbQcrEWVFK6NIFjrl,270400,4,Philippines
35,Wag Na,"[3d0hhzHPK0jA5mKTeFIZc5, 57yOAX6apIrclpBG736Uy2]",0.684,0.581,4,-8.345,1,0.0597,0.602,0.0,0.156,0.585,136.936,audio_features,6Rz2gTPL95Y9EJkwgqpFkE,spotify:track:6Rz2gTPL95Y9EJkwgqpFkE,https://api.spotify.com/v1/tracks/6Rz2gTPL95Y9EJkwgqpFkE,https://api.spotify.com/v1/audio-analysis/6Rz2gTPL95Y9EJkwgqpFkE,266277,4,Philippines
36,Yellow,[4gzpq5DPGxSnKTe4SA8HAU],0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,Philippines
37,Walang Alam,[4zpGxqF6oI1h3f6Md2v42T],0.705,0.605,3,-6.114,0,0.153,0.394,0.0,0.102,0.849,120.132,audio_features,4wZTvLi0khNRqqz4i5XhdV,spotify:track:4wZTvLi0khNRqqz4i5XhdV,https://api.spotify.com/v1/tracks/4wZTvLi0khNRqqz4i5XhdV,https://api.spotify.com/v1/audio-analysis/4wZTvLi0khNRqqz4i5XhdV,185000,4,Philippines
38,Umaasa,[0DpLoyGVbhOHNR3ht2oO9y],0.627,0.433,9,-9.868,1,0.0232,0.295,0.393,0.332,0.353,96.016,audio_features,4AULw1VRyJP17zMvwgTIUs,spotify:track:4AULw1VRyJP17zMvwgTIUs,https://api.spotify.com/v1/tracks/4AULw1VRyJP17zMvwgTIUs,https://api.spotify.com/v1/audio-analysis/4AULw1VRyJP17zMvwgTIUs,335625,4,Philippines
39,Locked out of Heaven,[0du5cEVh5yTK9QJze8zA0C],0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,audio_features,3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478,4,Philippines
40,Palagi,[7LvDTuFCBv08xm6u1pOMK0],0.482,0.174,6,-13.582,1,0.0606,0.877,0.0,0.148,0.362,108.431,audio_features,4Rlbzn3nj9XJMZTijQUXMs,spotify:track:4Rlbzn3nj9XJMZTijQUXMs,https://api.spotify.com/v1/tracks/4Rlbzn3nj9XJMZTijQUXMs,https://api.spotify.com/v1/audio-analysis/4Rlbzn3nj9XJMZTijQUXMs,218052,5,Philippines
41,Sailor Song,[1iCnM8foFssWlPRLfAbIwo],0.494,0.413,11,-10.432,1,0.0254,0.682,6.7e-05,0.193,0.273,94.938,audio_features,2262bWmqomIaJXwCRHr13j,spotify:track:2262bWmqomIaJXwCRHr13j,https://api.spotify.com/v1/tracks/2262bWmqomIaJXwCRHr13j,https://api.spotify.com/v1/audio-analysis/2262bWmqomIaJXwCRHr13j,211979,4,Philippines
42,Harana,[2XHTklRsNMOOQT56Zm3WS4],0.583,0.164,7,-22.101,1,0.057,0.788,1e-06,0.109,0.47,150.77,audio_features,6UGrgPcISfwGeDikA4YpEv,spotify:track:6UGrgPcISfwGeDikA4YpEv,https://api.spotify.com/v1/tracks/6UGrgPcISfwGeDikA4YpEv,https://api.spotify.com/v1/audio-analysis/6UGrgPcISfwGeDikA4YpEv,182200,4,Philippines
43,Miss Miss,[7dFzqx2qyelGPiBKmdSEOT],0.615,0.693,2,-9.661,1,0.0303,0.0131,4e-06,0.0852,0.85,118.006,audio_features,5mi8Oe95frx6LhvFioXE7t,spotify:track:5mi8Oe95frx6LhvFioXE7t,https://api.spotify.com/v1/tracks/5mi8Oe95frx6LhvFioXE7t,https://api.spotify.com/v1/audio-analysis/5mi8Oe95frx6LhvFioXE7t,265678,4,Philippines
44,Heaven Knows - This Angel Has Flown,[1EUmQM6xgUQLUkJVcvSdey],0.582,0.506,4,-8.443,1,0.0274,0.269,6.4e-05,0.0994,0.464,93.34,audio_features,0Qra8Ps4tJAZPqRXyehCjc,spotify:track:0Qra8Ps4tJAZPqRXyehCjc,https://api.spotify.com/v1/tracks/0Qra8Ps4tJAZPqRXyehCjc,https://api.spotify.com/v1/audio-analysis/0Qra8Ps4tJAZPqRXyehCjc,241147,4,Philippines
45,Saan?,[6AvnL2gWjNYs1hRVJx4huK],0.596,0.785,4,-4.282,0,0.0363,0.186,0.0,0.165,0.695,120.022,audio_features,61DuXKQqvXkxcrAIiNLIgR,spotify:track:61DuXKQqvXkxcrAIiNLIgR,https://api.spotify.com/v1/tracks/61DuXKQqvXkxcrAIiNLIgR,https://api.spotify.com/v1/audio-analysis/61DuXKQqvXkxcrAIiNLIgR,206500,4,Philippines
46,Hanggang Kailan - Umuwi Ka Na Baby,[1EUmQM6xgUQLUkJVcvSdey],0.555,0.674,0,-5.523,1,0.0314,0.116,2e-06,0.256,0.395,146.381,audio_features,69u8qQcaA3o0A7Ko87juqp,spotify:track:69u8qQcaA3o0A7Ko87juqp,https://api.spotify.com/v1/tracks/69u8qQcaA3o0A7Ko87juqp,https://api.spotify.com/v1/audio-analysis/69u8qQcaA3o0A7Ko87juqp,261867,4,Philippines
47,Randomantic,[24fEOzlKhgSNLIcy9NdmwH],0.707,0.767,0,-4.472,1,0.0315,0.0305,0.0,0.34,0.796,92.996,audio_features,3lOpUMMUskknPD3dJR2MkT,spotify:track:3lOpUMMUskknPD3dJR2MkT,https://api.spotify.com/v1/tracks/3lOpUMMUskknPD3dJR2MkT,https://api.spotify.com/v1/audio-analysis/3lOpUMMUskknPD3dJR2MkT,244520,4,Philippines
48,Diet Pepsi,[4gvjmrtzydbMpyJaXUtwvP],0.669,0.561,10,-6.538,1,0.0411,0.495,0.00962,0.0954,0.841,150.069,audio_features,6MzofobZt2dm0Kf1hTThFz,spotify:track:6MzofobZt2dm0Kf1hTThFz,https://api.spotify.com/v1/tracks/6MzofobZt2dm0Kf1hTThFz,https://api.spotify.com/v1/audio-analysis/6MzofobZt2dm0Kf1hTThFz,169698,4,Philippines
49,Jealous - Remix,"[4Rxn7Im3LGfyRkY2FlHhWi, 0NIIxcxNHmOoyBx03SfTCD]",0.684,0.71,11,-3.619,0,0.0768,0.0132,0.0,0.444,0.439,93.006,audio_features,5NQJnRpJHRaupdegphntQT,spotify:track:5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/tracks/5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/audio-analysis/5NQJnRpJHRaupdegphntQT,222187,4,Philippines
0,APT.,"[3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C]",0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,audio_features,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY,169917,4,Saudi Arabia
1,Die With A Smile,"[1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C]",0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,audio_features,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe,251668,3,Saudi Arabia
2,BIRDS OF A FEATHER,[6qqNVTkY8uBg9cP3Jd7DAH],0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,audio_features,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB,210373,4,Saudi Arabia
3,WILDFLOWER,[6qqNVTkY8uBg9cP3Jd7DAH],0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,audio_features,3QaPy1KgI7nu9FJEQUgn6h,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,https://api.spotify.com/v1/tracks/3QaPy1KgI7nu9FJEQUgn6h,https://api.spotify.com/v1/audio-analysis/3QaPy1KgI7nu9FJEQUgn6h,261467,4,Saudi Arabia
4,ايباه (ريمكس),[3zdzuFF7IkJWWKLsIwAlzf],0.691,0.758,0,-6.106,0,0.0965,0.466,0.0,0.327,0.844,91.207,audio_features,0vGAjG4vLZmyZvnCWKW0WG,spotify:track:0vGAjG4vLZmyZvnCWKW0WG,https://api.spotify.com/v1/tracks/0vGAjG4vLZmyZvnCWKW0WG,https://api.spotify.com/v1/audio-analysis/0vGAjG4vLZmyZvnCWKW0WG,159168,4,Saudi Arabia
5,رحتي خنتيني وغدرتي وهانت العشره عليك,[7CLlOKuKAmd7uuSDeyLN0M],0.502,0.656,1,-15.478,1,0.343,0.577,0.0,0.293,0.419,126.743,audio_features,5dzwBAYB1Y7Pn4qOOrLOcB,spotify:track:5dzwBAYB1Y7Pn4qOOrLOcB,https://api.spotify.com/v1/tracks/5dzwBAYB1Y7Pn4qOOrLOcB,https://api.spotify.com/v1/audio-analysis/5dzwBAYB1Y7Pn4qOOrLOcB,294359,4,Saudi Arabia
6,Alak Alak,[6nJJCgVQZCwUDgKsIwWNjM],0.446,0.669,11,-10.462,0,0.184,0.385,4e-06,0.298,0.768,204.015,audio_features,5okjGjbI5S9GON1fM0delO,spotify:track:5okjGjbI5S9GON1fM0delO,https://api.spotify.com/v1/tracks/5okjGjbI5S9GON1fM0delO,https://api.spotify.com/v1/audio-analysis/5okjGjbI5S9GON1fM0delO,319399,4,Saudi Arabia
7,المهزلة,[3LTg1uDlzgeNpapZviVVAF],0.657,0.824,2,-5.722,0,0.127,0.716,0.0,0.328,0.7,106.149,audio_features,3iPUqYAqDdpnTmCF2FRFdX,spotify:track:3iPUqYAqDdpnTmCF2FRFdX,https://api.spotify.com/v1/tracks/3iPUqYAqDdpnTmCF2FRFdX,https://api.spotify.com/v1/audio-analysis/3iPUqYAqDdpnTmCF2FRFdX,262368,4,Saudi Arabia
8,No One Noticed,[2sSGPbdZJkaSE2AbcGOACx],0.705,0.339,7,-10.612,1,0.0278,0.552,0.0814,0.12,0.457,97.989,audio_features,3siwsiaEoU4Kuuc9WKMUy5,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,https://api.spotify.com/v1/tracks/3siwsiaEoU4Kuuc9WKMUy5,https://api.spotify.com/v1/audio-analysis/3siwsiaEoU4Kuuc9WKMUy5,236907,4,Saudi Arabia
9,Mantra,[250b0Wlc5Vk0CoUsaCY84M],0.894,0.725,10,-4.984,0,0.0432,0.00434,1.2e-05,0.0815,0.838,116.988,audio_features,2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,https://api.spotify.com/v1/tracks/2CspwnypzT7rcWI9RfsoSb,https://api.spotify.com/v1/audio-analysis/2CspwnypzT7rcWI9RfsoSb,136627,4,Saudi Arabia
10,Embrace It,[5HK6QtizXJzCmoYTkvFRik],0.882,0.645,1,-7.233,1,0.0601,0.475,4.1e-05,0.057,0.788,114.933,audio_features,0io16MKpbeDIdYzmGpQaES,spotify:track:0io16MKpbeDIdYzmGpQaES,https://api.spotify.com/v1/tracks/0io16MKpbeDIdYzmGpQaES,https://api.spotify.com/v1/audio-analysis/0io16MKpbeDIdYzmGpQaES,104419,4,Saudi Arabia
11,Lammah,[6U4hHMBYGDF1f98bGjxC8U],0.523,0.801,0,-5.076,1,0.0955,0.264,0.0,0.115,0.616,110.147,audio_features,0Hk9OFVAxB6mxTtLmmFdkT,spotify:track:0Hk9OFVAxB6mxTtLmmFdkT,https://api.spotify.com/v1/tracks/0Hk9OFVAxB6mxTtLmmFdkT,https://api.spotify.com/v1/audio-analysis/0Hk9OFVAxB6mxTtLmmFdkT,221224,3,Saudi Arabia
12,Espresso,[74KM79TiuVKeVCqs8QtB0B],0.699,0.776,0,-5.282,1,0.0293,0.131,5e-06,0.205,0.708,103.963,audio_features,2HRqTpkrJO5ggZyyK6NPWz,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/tracks/2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/audio-analysis/2HRqTpkrJO5ggZyyK6NPWz,175459,4,Saudi Arabia
13,Aybaah,[748f0zL5X2KNapx8K93SUq],0.617,0.67,9,-3.55,0,0.0983,0.709,0.0,0.231,0.478,78.009,audio_features,5iyZWYdb4RmL94Ul9Nfta7,spotify:track:5iyZWYdb4RmL94Ul9Nfta7,https://api.spotify.com/v1/tracks/5iyZWYdb4RmL94Ul9Nfta7,https://api.spotify.com/v1/audio-analysis/5iyZWYdb4RmL94Ul9Nfta7,219266,4,Saudi Arabia
14,Timeless (with Playboi Carti),"[1Xyo4u8uXC1ZmMpatF05PJ, 699OTQXzgjhIYAHMy9RyPD]",0.769,0.722,11,-5.485,0,0.0507,0.0584,3e-06,0.111,0.57,119.973,audio_features,1Es7AUAhQvapIcoh3qMKDL,spotify:track:1Es7AUAhQvapIcoh3qMKDL,https://api.spotify.com/v1/tracks/1Es7AUAhQvapIcoh3qMKDL,https://api.spotify.com/v1/audio-analysis/1Es7AUAhQvapIcoh3qMKDL,256000,4,Saudi Arabia
