artists,followers,genres,name,popularity,country
6qqNVTkY8uBg9cP3Jd7DAH,103248986,"art pop, pop",Billie Eilish,96,Ukraine
6kbR2eL4hecj3rFwGOsYsI,24852,,BL3SS,71,United Kingdom
20rKUmFZsfv9GBXiv6R9d6,20385,,CamrinWatsin,71,United Kingdom
2UNjfzEkfsdWVDwnuD6vdH,3828,,bbyclose,71,United Kingdom
33qOK5uJ8AR2xuQQAhHump,3506837,,Teddy Swims,87,Switzerland
3bO19AOone0ubCsfDXDtYt,834516,singer-songwriter pop,Myles Smith,80,Switzerland
3IW7ScrzXmPvZhB27hmfgy,10671986,"french hip hop, pop urbaine, rap marseille",Jul,82,France
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,United Kingdom
3hWQDRr1PqwvnHeiZlucBq,126083,,Bouss,73,Luxembourg
790FomKkXshlbRYZFtlgla,52566729,"reggaeton, reggaeton colombiano, urbano latino",KAROL G,91,Spain
4tuJ0bMpJh08umKkEXKUI5,3350263,alt z,Gracie Abrams,91,Switzerland
2txHhyCwHjUEpJjWrEyqyX,4050804,chill pop,Tom Odell,80,Luxembourg
3zGV7t4BDmYZBLVA24487b,150577,,Pommelien Thijs,59,Netherlands
2F3Mdh2idBVOiMTxXoxc10,185294,dutch pop,MEAU,61,Netherlands
11p2E654TTU8e0nZWBR4AL,542644,singer-songwriter pop,Mark Ambor,76,Netherlands
5PlfkPxwCpRRWQJBxCa0By,374149,deep house,HUGEL,78,Netherlands
0u6GtibW46tFX7koQ6uNJZ,270580,"german dance, pop dance, pop edm, uk dance",Topic,77,Netherlands
7hQmAXAzWI6D350VTgkKTG,261767,persian pop,Arash,72,Netherlands
1IFAU4mznUcfPVP9z2c24N,13832,,Daecolm,71,Netherlands
7GlBOeep6PqTfFi59PTUUN,4128080,indie pop,Chappell Roan,88,United Kingdom
0LKAV3zJ8a8AIGnyc5OvfB,1433887,"french hip hop, pop urbaine, r&b francais",SDM,79,Luxembourg
3y2cIKLjiOlp1Np37WiUdH,836821,"modern country pop, pop rap",Shaboozey,80,Switzerland
0UF7XLthtbSF2Eur7559oV,983832,filter house,Kavinsky,67,France
3QVolfxko2UyCOtexhVTli,2746300,"belgian pop, french pop, variete francaise",Angèle,70,France
1xU878Z1QtBldR7ru9owdU,1950465,"alternative dance, indie rock, modern rock, new rave, rock independant francais, shimmer pop",Phoenix,68,France
33qOK5uJ8AR2xuQQAhHump,3506837,,Teddy Swims,87,Switzerland
0PCCGZ0wGLizHt2KZ7hhA2,1023925,,Artemas,79,Ukraine
11kt6ggsdxvI8MhyeSMKom,301441,,CYRIL,80,Switzerland
5oNWzcU0mYK1zDUxBGHIaG,43059,dutch pop,Hannah Mae,62,Netherlands
5ncHUtKhiVsHlugFN0DCDl,42847,,MAKSIM,56,Netherlands
7Ez6lTtSMjMf2YSYpukP1I,265453,,Dasha,76,Switzerland
5MraexJKZDrQYzS98kNwie,752089,"alternative r&b, persian electronic",Sevdaliza,76,Switzerland
6tzRZ39aZlNqlUzQlkuhDV,4302269,"dance pop, funk carioca, funk pop, pop lgbtq+ brasileira, pop nacional",Pabllo Vittar,75,Switzerland
1QsdzIKkTT5gDFj8GB1cIX,279454,"french pop, r&b francais",Yseult,74,Switzerland
3TOqt5oJwL9BE2NG9MEwDa,6991485,"alternative metal, nu metal, rap metal, rock",Disturbed,77,Switzerland
11kt6ggsdxvI8MhyeSMKom,301441,,CYRIL,80,Slovakia
5wCmhq5J2hPwL2r0eKurxn,75858,"hypertechno, pop dance",cassö,70,Ireland
5KKpBU5eC2tJDzf0wmlRp2,1819189,"uk contemporary r&b, uk pop",RAYE,80,Ireland
5VadK1havLhK1OpKYsXv9y,1599818,"melodic drill, uk hip hop",D-Block Europe,76,Ireland
07h4CCFmlXkwx0g4PL5Uuh,530086,"french hip hop, pop urbaine, rap francais",Guy2Bezbar,66,Luxembourg
33qOK5uJ8AR2xuQQAhHump,3506837,,Teddy Swims,87,Sweden
6XyY86QOPPrYVGvF9ch6wz,27864882,"alternative metal, nu metal, post-grunge, rap metal, rock",Linkin Park,93,Luxembourg
10exVja0key0uqUkk6LJRT,3222226,"folk-pop, modern rock",Vance Joy,78,Switzerland
5HK6QtizXJzCmoYTkvFRik,144811,chill drill,Ndotz,73,Switzerland
5eDdy8QxB47JsLASK2FI1m,17257,,Noano,58,Netherlands
5eir5zFJpES4j7gsymbVyl,597653,"dutch hip hop, dutch rap pop",Ronnie Flex,70,Netherlands
77SW9BnxLY8rJ0RciFqkHh,18733495,"modern alternative rock, modern rock, pop",The Neighbourhood,86,Switzerland
3JhNCzhSMTxs9WLGJJxWOY,2475236,"pop rap, seattle hip hop",Macklemore,78,Switzerland
5mZJerulcERBZV7xnhrVp1,1984,,Ryan Lewis,72,Switzerland
