artists,followers,genres,name,popularity,country
40ZNYROS4zLfyyBSs2PGe2,5627170,classic oklahoma country,Zach Bryan,90,Canada
70kkdajctXSbqSMJbQO424,1509600,"classic texas country, contemporary country, country dawn",Kacey Musgraves,77,Canada
2RQXRUsr4IW1f3mKyKsy4B,3623830,"pov: indie, singer-songwriter pop",Noah Kahan,86,United States
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,United States
4V8LLVI7PbaPR0K2TGSxFF,18132232,"hip hop, rap","Tyler, The Creator",94,United States
20wkVLutqVOYrc0kxFs7rA,7405582,canadian contemporary r&b,Daniel Caesar,87,United States
6qqNVTkY8uBg9cP3Jd7DAH,103248986,"art pop, pop",Billie Eilish,96,United States
40ZNYROS4zLfyyBSs2PGe2,5627170,classic oklahoma country,Zach Bryan,90,Canada
40ZNYROS4zLfyyBSs2PGe2,5627170,classic oklahoma country,Zach Bryan,90,Canada
2FXC3k01G6Gw61bmprjgqS,8129054,"irish singer-songwriter, modern rock, pop, pov: indie",Hozier,86,Canada
7GlBOeep6PqTfFi59PTUUN,4128080,indie pop,Chappell Roan,88,United States
3bO19AOone0ubCsfDXDtYt,834516,singer-songwriter pop,Myles Smith,80,Canada
4iHNK0tOyZPYnBU7nGAgpQ,10704281,"dance pop, pop, urban contemporary",Mariah Carey,85,United States
40ZNYROS4zLfyyBSs2PGe2,5627170,classic oklahoma country,Zach Bryan,90,Canada
1oSPZhvZMIrWW5I41kPkkY,9648243,k-pop,Jimin,88,United States
0Y5tJX1MQlPlqiwlOH1tJY,34999351,"rap, slap house",Travis Scott,94,Canada
699OTQXzgjhIYAHMy9RyPD,12429644,"atl hip hop, plugg, pluggnb, rage rap, rap",Playboi Carti,90,United States
4V8LLVI7PbaPR0K2TGSxFF,18132232,"hip hop, rap","Tyler, The Creator",94,United States
2qoQgPAilErOKCwE2Y8wOG,1436205,southern hip hop,GloRilla,83,United States
3DbwFQlvLxRSi2uX8mf81A,1589423,trap queen,Sexyy Red,82,United States
55Aa2cqylxrFIXC767Z865,15742767,"hip hop, new orleans rap, pop rap, rap, trap",Lil Wayne,89,United States
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,United States
4oUHIQIBe0LHzYfvXNW4QM,11257584,contemporary country,Morgan Wallen,90,United States
40ZNYROS4zLfyyBSs2PGe2,5627170,classic oklahoma country,Zach Bryan,90,Canada
40ZNYROS4zLfyyBSs2PGe2,5627170,classic oklahoma country,Zach Bryan,90,Canada
64KEffDW9EtZ1y2vBYgq8T,33932486,"brostep, edm, pop, progressive electro house",Marshmello,85,Canada
3oSJ7TBVCWMDMiYjXNiCKE,5562665,"black americana, contemporary country, country, country road",Kane Brown,76,Canada
7GlBOeep6PqTfFi59PTUUN,4128080,indie pop,Chappell Roan,88,United States
4V8LLVI7PbaPR0K2TGSxFF,18132232,"hip hop, rap","Tyler, The Creator",94,United States
0fGcIStdT1OpFFhOC7Wp36,314112,,Teezo Touchdown,74,Canada
718COspgdWOnwOFpJHRZHS,11804519,"contemporary country, country",Luke Combs,87,Canada
4oUHIQIBe0LHzYfvXNW4QM,11257584,contemporary country,Morgan Wallen,90,United States
4GGfAshSkqoxpZdoaHm7ky,215983,modern country pop,ERNEST,72,Canada
5lpH0xAS4fVfLkACg9DAuM,2863452,"new romantic, new wave, new wave pop, soft rock",Wham!,80,United States
77SW9BnxLY8rJ0RciFqkHh,18733495,"modern alternative rock, modern rock, pop",The Neighbourhood,86,United States
2YZyLoL8N0Wb9xBt1NhZWg,34908756,"conscious hip hop, hip hop, rap, west coast rap",Kendrick Lamar,97,United States
06HL4z0CvFAxyc27GXpf02,127378750,pop,Taylor Swift,100,Canada
2FXC3k01G6Gw61bmprjgqS,8129054,"irish singer-songwriter, modern rock, pop, pov: indie",Hozier,86,Canada
22wbnEMDvgVIAGdFeek6ET,4037434,singer-songwriter pop,Benson Boone,86,United States
4Gso3d4CscCijv0lmajZWs,5474066,rap,Don Toliver,88,Canada
4cPHsZM98sKzmV26wlwD2W,411522,"adult standards, easy listening, lounge, rockabilly",Brenda Lee,78,United States
2tIP7SsRs7vjIcLrU85W8J,5898895,australian hip hop,The Kid LAROI,85,United States
2hlmm7s2ICUX0LVIhVFlZQ,8453252,"atl hip hop, melodic rap, rap, trap",Gunna,88,Canada
3l9G1G9MxH6DaRhwLklaf5,3442727,corrido,Oscar Maydon,88,Mexico
0ys2OFYzWYB5hRDLCsBqxt,12762182,"corrido, corridos tumbados, sad sierreno, sierreno",Fuerza Regida,91,Mexico
5eumcnUkdmGvkvcsx1WFNG,2699407,corrido,Tito Double P,91,Mexico
5eumcnUkdmGvkvcsx1WFNG,2699407,corrido,Tito Double P,91,Mexico
12GqGscKJx3aE4t07u7eVZ,17765744,"corridos tumbados, sad sierreno",Peso Pluma,93,Mexico
6Sbl0NT50roqWvy746MfVf,3949942,"corrido, sierreno",Gabito Ballesteros,85,Mexico
0elWFr7TW8piilVRYJUe4P,16579996,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno",Natanael Cano,89,Mexico
0pePYDrJGk8gqMRbXrLJC8,6827194,"corrido, sad sierreno, sierreno",Luis R Conriquez,87,Mexico
6pV5zH2LzjOUHaAvENdMMa,601141,corrido,Neton Vega,84,Mexico
5eumcnUkdmGvkvcsx1WFNG,2699407,corrido,Tito Double P,91,Mexico
