artists,followers,genres,name,popularity,country
790FomKkXshlbRYZFtlgla,52495430,"reggaeton, reggaeton colombiano, urbano latino",KAROL G,91,Guatemala
6kq4GHwUcUojGIu0ziSNXf,3251759,"rap dominicano, reggaeton, trap latino, urbano latino",Amenazzy,67,Dominica
6GlX3FdCQrMftGfVaWcmPZ,161693,dembow dominicano,NTG,65,Dominica
7iK8PXO48WeuP03g8YR51W,17456320,"reggaeton, trap latino, urbano latino",Myke Towers,90,Guatemala
5CiGnKThu5ctn9pBxv7DGa,1252138,pop,benny blanco,79,Honduras
7iK8PXO48WeuP03g8YR51W,17456320,"reggaeton, trap latino, urbano latino",Myke Towers,90,El Salvador
6GlX3FdCQrMftGfVaWcmPZ,161693,dembow dominicano,NTG,65,Dominica
1y8spb5Thg0p5ybNtdk4tu,122811,dembow dominicano,Jezzy,59,Dominica
7w0t8O8nbirfLvGJgKK0xk,64787,"dembow, dembow dominicano",Leo RD,62,Dominica
1qto4hHid1P71emI6Fd8xi,9146086,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",Aventura,82,Nicaragua
3UTF2no3muGdiFXVujl94i,329216,,Kapo,81,Nicaragua
7a0XAaPaK2aDSqa8p3QnC7,897496,"reggaeton colombiano, trap latino, urbano latino",Beéle,79,Panama
1qto4hHid1P71emI6Fd8xi,9146086,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",Aventura,82,Nicaragua
1qto4hHid1P71emI6Fd8xi,9146086,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",Aventura,82,Nicaragua
5wJ6ampK4rbYM4QjhIbsGa,29312,,John Theis,45,Dominica
7qYeIN2r4H1kBvr0Gm9Iav,627237,"reggaeton, urbano latino",Randy,69,Dominica
44cW3xznP61BXbu0e7fgxn,61829,"nyc rap, trap latino",Slayter,62,Dominica
6GlX3FdCQrMftGfVaWcmPZ,161693,dembow dominicano,NTG,65,Dominica
12lHTAdc9T204lw5qPtasv,46675,"trap latino, urbano latino",Foreign Teck,63,Dominica
4q3ewBCX7sLwd24euuV69X,87431757,"reggaeton, trap latino, urbano latino",Bad Bunny,96,Nicaragua
2LRoIwlKmHjgvigdNGBHNo,14984288,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",Feid,92,Honduras
0XXR1ghu7pFEcfdmhq52E9,229177,dembow dominicano,Braulio Fogon,54,Dominica
1f7FtdbdaRjeeOr0gK9f3L,49091,dembow dominicano,Luis Brown,54,Dominica
0b4EVanoJb8wkWF7QUA3uY,16038,,Sin Nombre,59,Dominica
6GlX3FdCQrMftGfVaWcmPZ,161693,dembow dominicano,NTG,65,Dominica
2LRoIwlKmHjgvigdNGBHNo,14984288,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",Feid,92,Honduras
7jAs1uPnpfNmT6e5qtEPxq,68374,,ATL Jacob,74,Honduras
1HY2Jd0NmPuamShAr6KMms,33083714,"art pop, dance pop, pop",Lady Gaga,92,Honduras
