artists,followers,genres,name,popularity,country
3eVa5w3URK5duf6eyVDbu9,8331839,k-pop,ROSÉ,86,Morocco
0du5cEVh5yTK9QJze8zA0C,63153139,"dance pop, pop",Bruno Mars,96,South Africa
3JsHnjpbhX4SnySpvpa9DK,19186193,"j-division, korean ost",V,84,Morocco
7LC7LQ1f1CzaRLobFcblZN,939049,rap maroc,Snor,50,Morocco
1HY2Jd0NmPuamShAr6KMms,33083714,"art pop, dance pop, pop",Lady Gaga,92,South Africa
0du5cEVh5yTK9QJze8zA0C,63153139,"dance pop, pop",Bruno Mars,96,Morocco
1bNjWBFWsAAzZSR59lRdpR,5019199,amapiano,Kabza De Small,67,South Africa
2mF7ygWz9oyJ3L6ZPWlZVH,549608,"amapiano, sgija, underground amapiano",Vigro Deep,56,South Africa
0mMqD2uqwvCjFvlzo6ayGi,2714408,amapiano,DJ Maphorisa,68,South Africa
3S4T8XtipStwl34odXn1YS,316641,,Scotts Maphuma,67,South Africa
6WQFTzqYHmh8Ph2X0L0QLQ,1585930,amapiano,Young Stunna,60,South Africa
1HGyQR41EokAZE5Dl4PtYc,42369,,Blaq Major,54,South Africa
3zO4VnpgPzQAE6ibTievv1,1854,,BLESS THE GENTLEMAN,51,South Africa
6YbUZ7rG3diOQFbAq8cySD,2317,,DJ KAP,51,South Africa
2tqMDvoyXVbN7uF4ObOeJX,293585,maskandi,Mthandeni SK,56,South Africa
5kwZB1xNLgB3lln1JGS2B9,706946,bolobedu house,MaWhoo,59,South Africa
3qqJxbB40F5AmjBiO4akVa,12690,,Mr Pilato,56,South Africa
4hADccnhJWKgtjTKues1oy,4175,,Ego Slimflow,54,South Africa
3U6tzzUuiMZD64IPkutbjM,12043,,Tebogo G Mashego,54,South Africa
1x0kR06ROuVi1aLwPuaZ7J,40,,SJE Konka,54,South Africa
2GJMSZ7M3D0KyyKRhYgWju,1127635,"amapiano, barcadi",Focalistic,59,South Africa
0mMqD2uqwvCjFvlzo6ayGi,2714408,amapiano,DJ Maphorisa,68,South Africa
3S4T8XtipStwl34odXn1YS,316641,,Scotts Maphuma,67,South Africa
5n0o0t9wgg6uzHqfVd2Yr1,49852,,CowBoii,60,South Africa
0fs9otT9TtwXUOcFXZomZY,186219,"afro house, south african house",Caiiro,57,South Africa
3flcjKgRCeBVZTR8n8iShE,780030,"afro soul, south african pop",Ami Faku,57,South Africa
5kmceQl1Y7lveTVbcy5ycD,671346,gqom,Dlala Thukzin,58,South Africa
1dllQgzSDUNbXbtk5INbhj,1114,,Zeh McGeba,48,South Africa
6jUYsFkr46ErYnMV82HgQ8,1363,,MK Productions,53,South Africa
13TUuvzi6FAkiA5F9MiYF8,20247,amapiano,Casswell P,51,South Africa
2SuwWqS2g4w2GSE4lxD1UM,97482,"afro soul, south african pop",Nobuhle,51,South Africa
5ln4EWpJqQZEWXAlSNTtVz,131223,sepedi pop,Kharishma,57,South Africa
6c4AisSoKVYdeivUhofn6P,2644,,Ba Bethe Gashoazen,49,South Africa
6Z6xrqezBTUUDnCinhPwCO,111812,,2Point1,49,South Africa
7BZeoHymLQ7WC1Vl7gkS5g,799,,BelloM,45,South Africa
3ZdMTEKhhs4Rl7qQXv4vUT,1552,,Epic DJ,46,South Africa
0APf0XKCd2289zoD4wzroe,14,,DJ Seneath,45,South Africa
2xopv1IOZfIPbbVuHDylEL,26,,X-Morizo,46,South Africa
6k8odn7NzzTT4K3NBNtsfV,941816,amapiano,Felo Le Tee,55,South Africa
3S4T8XtipStwl34odXn1YS,316641,,Scotts Maphuma,67,South Africa
5JyEgson2YVsJT0fNGroWn,37294,sgija,Thabza Tee,51,South Africa
0mMqD2uqwvCjFvlzo6ayGi,2714408,amapiano,DJ Maphorisa,68,South Africa
1YO25RWxpZ2Pvg82Bs4ING,95955,amapiano,Djy Biza,56,South Africa
1apU1xLioEcDVmYQmmbXD8,15812,,Blacko SA,49,South Africa
5MJ5f1XKD9yu7aWfG8OGjz,1542805,"amapiano, barcadi",Mellow & Sleazy,64,South Africa
3S4T8XtipStwl34odXn1YS,316641,,Scotts Maphuma,67,South Africa
7CAuIrM6rFLrIgisYOV0Fs,158294,,Usimamane,58,South Africa
