Source,Target,Weight
6kq4GHwUcUojGIu0ziSNXf,Dominican Republic,2
6GlX3FdCQrMftGfVaWcmPZ,Dominican Republic,10
5CiGnKThu5ctn9pBxv7DGa,Nicaragua,1
3UTF2no3muGdiFXVujl94i,Panama,3
5wJ6ampK4rbYM4QjhIbsGa,Venezuela,1
7qYeIN2r4H1kBvr0Gm9Iav,Venezuela,1
44cW3xznP61BXbu0e7fgxn,Dominican Republic,1
12lHTAdc9T204lw5qPtasv,Dominican Republic,1
4q3ewBCX7sLwd24euuV69X,Nicaragua,4
0XXR1ghu7pFEcfdmhq52E9,Dominican Republic,2
1f7FtdbdaRjeeOr0gK9f3L,Dominican Republic,1
0b4EVanoJb8wkWF7QUA3uY,Dominican Republic,1
2LRoIwlKmHjgvigdNGBHNo,Mexico,2
7jAs1uPnpfNmT6e5qtEPxq,Panama,1
1HY2Jd0NmPuamShAr6KMms,Philippines,1
1fctva4kpRbg2k3v7kwRuS,Paraguay,1
1mcTU81TzQhprhouKaTkpq,Paraguay,1
3ZpEKRjHaHANcpk10u6Ntq,Paraguay,1
0B4uq7LA4vdVwFPDoOcVtw,Dominican Republic,2
0tR60pwxQ5WKjPxQcKoCQ7,Dominican Republic,1
0PPgD3dY7wrxsMe021mByK,Dominican Republic,1
790FomKkXshlbRYZFtlgla,Nicaragua,1
6ndLrsgT3MV5CNxIrW71fw,Panama,1
3m5qlPf2OkihLz3dRYnkPA,Mexico,1
1vyhD5VmyZ7KMfW5gqLgo5,Mexico,1
7j6DKwmjbxvpQO8h914uEz,Honduras,2
1TA5sGRlKUJXBN4ZyJuDIX,Guatemala,2
2kF83E9c7WmW5XdqwUrJd2,Dominican Republic,1
3E12tRURRvPfHz0hAMCFYc,Panama,1
54seKvtsZauR1iauN0ptpo,Paraguay,2
4ncaw2cfA3Wlly1tBD2eWt,Dominica,4
5O5qjKWtduHgXxeEYbbSxz,Dominica,2
0kwa5ELbi8xm7vbwywoLtg,Ecuador,1
0c0Yh1P4gMYmDwebhyzIDv,Dominican Republic,3
4WzBqbc7fxl2y8XrznMSqf,Dominica,1
0TnOYISbd1XYRBk9myaseg,Dominican Republic,1
3OcvS8PzSGYMBvLdzY6g3e,Dominica,1
6NVVcu2j3GlTJwVUnNh27B,Dominica,1
03A4rAqMAxVwjkRIPZxZ9Y,Dominica,1
11oaKJc8rsz6x8YPVjca4X,Dominica,9
0kwa5ELbi8xm7vbwywoLtg,Dominican Republic,2
4VVEpEhC8NcR7AqNEds42U,Dominica,1
7w0t8O8nbirfLvGJgKK0xk,Dominica,4
3Z8i7zAQr7lPwH7pUQnlXJ,Dominica,1
7eUSP77ZhnXleSue48JWiT,Dominica,1
5rlinmh5Y0p4zfMY5qngpX,Dominica,1
4UcGO4hOufILa9qGd3KOCo,Dominica,1
4lpMINWZQ39N9joHJFmgDE,Dominica,1
30TfJAUX5Aeh7qKjyndmsO,Dominica,2
2rMFPjySMqkgBajkLKL6zo,Dominica,1
2dHbjVgpO3NvzY8D7yZvji,Dominica,3
0L7AJNWmGtSjzASON8eTDW,Dominica,1
1y8spb5Thg0p5ybNtdk4tu,Dominica,2
790FomKkXshlbRYZFtlgla,Netherlands,1
6kq4GHwUcUojGIu0ziSNXf,Dominica,2
6GlX3FdCQrMftGfVaWcmPZ,Dominica,10
5CiGnKThu5ctn9pBxv7DGa,Honduras,1
5wJ6ampK4rbYM4QjhIbsGa,Dominican Republic,1
7qYeIN2r4H1kBvr0Gm9Iav,Dominican Republic,1
44cW3xznP61BXbu0e7fgxn,Dominica,1
12lHTAdc9T204lw5qPtasv,Dominica,1
2LRoIwlKmHjgvigdNGBHNo,Honduras,6
0XXR1ghu7pFEcfdmhq52E9,Dominica,2
1f7FtdbdaRjeeOr0gK9f3L,Dominica,1
0b4EVanoJb8wkWF7QUA3uY,Dominica,1
7jAs1uPnpfNmT6e5qtEPxq,Nicaragua,1
1HY2Jd0NmPuamShAr6KMms,Peru,1
0du5cEVh5yTK9QJze8zA0C,Saudi Arabia,2
1oSPZhvZMIrWW5I41kPkkY,Kazakhstan,2
1fctva4kpRbg2k3v7kwRuS,Panama,1
1mcTU81TzQhprhouKaTkpq,Panama,1
3ZpEKRjHaHANcpk10u6Ntq,Panama,1
0B4uq7LA4vdVwFPDoOcVtw,Dominica,2
0tR60pwxQ5WKjPxQcKoCQ7,Dominica,1
0PPgD3dY7wrxsMe021mByK,Dominica,1
790FomKkXshlbRYZFtlgla,Mexico,2
6ndLrsgT3MV5CNxIrW71fw,Mexico,1
3m5qlPf2OkihLz3dRYnkPA,Honduras,2
1vyhD5VmyZ7KMfW5gqLgo5,Honduras,2
1r4hJ1h58CWwUQe3MxPuau,Honduras,2
2kF83E9c7WmW5XdqwUrJd2,Dominica,1
3l9G1G9MxH6DaRhwLklaf5,Nicaragua,2
0ys2OFYzWYB5hRDLCsBqxt,Panama,1
6ndLrsgT3MV5CNxIrW71fw,Honduras,1
7j6DKwmjbxvpQO8h914uEz,Guatemala,2
1TA5sGRlKUJXBN4ZyJuDIX,El Salvador,2
7iK8PXO48WeuP03g8YR51W,Panama,3
5CiGnKThu5ctn9pBxv7DGa,Guatemala,1
790FomKkXshlbRYZFtlgla,Luxembourg,1
3m5qlPf2OkihLz3dRYnkPA,Guatemala,2
7jAs1uPnpfNmT6e5qtEPxq,Mexico,1
6B1hSmaLdOvChinK2Z7gfi,Guatemala,1
5uwa6tAMMfNbBFIHiI6NV4,Costa Rica,1
1TA5sGRlKUJXBN4ZyJuDIX,Ecuador,3
2LRoIwlKmHjgvigdNGBHNo,Guatemala,5
3E12tRURRvPfHz0hAMCFYc,Nicaragua,1
18dspUI6gqabm5XCC2RcUD,Guatemala,1
1HY2Jd0NmPuamShAr6KMms,Paraguay,1
5Y3MV9DZ0d87NnVm56qSY1,Bolivia,2
06Q5VlSAku57lFzyME3HrM,Costa Rica,1
1fctva4kpRbg2k3v7kwRuS,Nicaragua,1
1mcTU81TzQhprhouKaTkpq,Nicaragua,1
3ZpEKRjHaHANcpk10u6Ntq,Nicaragua,1
0EmeFodog0BfCgMzAIvKQp,Ecuador,1
1bAftSH8umNcGZ0uyV7LMg,Bolivia,1
1r4hJ1h58CWwUQe3MxPuau,Guatemala,2
66ihevNkSYNzRAl44dx6jJ,Guatemala,1
3UTF2no3muGdiFXVujl94i,Nicaragua,2
2NfSBtmWe7oPw1EmetJVso,Panama,2
0zO8yNnw5GQgutcIyXfGBY,Peru,1
3Y9A8EQQtWU8RStiTlzErv,Ecuador,1
1YZcJWydWAbSpknMUKtD9m,Ecuador,1
2wnVvfvSkFJbtOinte4sC3,Ecuador,1
2jSGzJw0ebJLu7OLVSOcBP,Panama,1
0eHQ9o50hj6ZDNBt6Ys1sD,Ecuador,1
790FomKkXshlbRYZFtlgla,Italy,1
3eVa5w3URK5duf6eyVDbu9,Romania,1
0du5cEVh5yTK9QJze8zA0C,Romania,2
4RWJOoYwgF978LOn8Fainp,Ecuador,1
3SCOuAxngTC1yGjKMcIPEd,Ecuador,1
1vyhD5VmyZ7KMfW5gqLgo5,Guatemala,2
2LRoIwlKmHjgvigdNGBHNo,El Salvador,8
790FomKkXshlbRYZFtlgla,Honduras,2
12GqGscKJx3aE4t07u7eVZ,Mexico,8
1qto4hHid1P71emI6Fd8xi,Honduras,3
1cUpGtXcSQsovNYEZOQgOG,Panama,1
1dKdetem2xEmjgvyymzytS,Mexico,1
7CvTknweLr9feJtRGrpDBy,Paraguay,1
3qsKSpcV3ncke3hw52JSMB,Ecuador,1
70nxnxEqDQIEWneRjg2Q4O,Ecuador,1
27popMcDKX0XWFqlq4vTXZ,Ecuador,1
2Kw8bTqfGNAH3hOmR0aSsm,Ecuador,1
2cXxHeHp70c1PDDo5h4Y9b,Ecuador,1
4NMmc3Z7Yd8SJc0iSmEaZx,Ecuador,1
3b3OoVWsX5vEeuAg0TUlPQ,Ecuador,1
0ehrcK1euZpC14iBSYtbgy,Ecuador,1
0tmwSHipWxN12fsoLcFU3B,Peru,1
60uh2KYYSCqAgJNxcU4DA0,Ecuador,1
1mcTU81TzQhprhouKaTkpq,Honduras,1
1Ts9of7VPZElwPQnqnDSfW,El Salvador,1
1GKIlPFdcewHtpDVCQ8zmJ,El Salvador,1
6XkjpgcEsYab502Vr1bBeW,Guatemala,4
4q3ewBCX7sLwd24euuV69X,Honduras,3
0c0Yh1P4gMYmDwebhyzIDv,Dominica,3
7CvTknweLr9feJtRGrpDBy,Luxembourg,1
6uzHLlGqFKaXYOnZyYmXYg,Peru,1
7iK8PXO48WeuP03g8YR51W,Nicaragua,1
64KEffDW9EtZ1y2vBYgq8T,Netherlands,1
0tmwSHipWxN12fsoLcFU3B,Panama,1
4IMgqWorWJUqUlbULGdoBa,Egypt,2
7yBuSjd5Z3w7acodk51evR,Egypt,1
33Dgas4QUk9jjh2TnolVwj,Egypt,1
5CSaIf8OAstAYE5oqQeS15,Egypt,2
6mPZyiInAlfLGBJbX0echu,Egypt,1
3mUUUQDWnVlttF1yERxmPQ,Egypt,2
5764EiAfWT26wi1CdLcnwz,Egypt,2
5QKGejJMncXUNUb9pUFbEf,Egypt,6
2KJgliIl1dMyeOMyCcnYv7,Egypt,1
5rCq30EbJ3DfZPKybGZj8F,Egypt,5
2PM82jOCB674w4BL08zFVS,Egypt,5
4KGzrDuN7l1lrMNuio2fUe,Egypt,1
3gCqbhXmiSto3R8U9YZcZM,Egypt,2
25P1GMgHepq6rkzRwg2DcB,Egypt,2
4BKC2HOGEqtYz2Xbgp9N1q,Egypt,1
2GVksDv9UpY60i4CvytrZK,Egypt,1
2iToE4LH0W9zs4hVw3A7m6,Egypt,2
2KjiHtx0h8tyJXbg8aYRgu,Egypt,3
5HczG7gdd89oDKY0CUyPof,Egypt,2
2yV4zQzvNPMyHncf60u9sr,Egypt,1
4o6vIkdmHiEXZOesrJj3KO,Egypt,1
5LtHZB7vU02HtNoOzNcVhc,Egypt,2
5OssgJlERPHTqpgpwUh01O,Egypt,1
6bb9VI1PpPTEmdgcgjTppX,Egypt,1
15EdXJSvJSrjOGXsIimK0d,Egypt,1
0IiR4LJwslf6HBSdk9W3Dg,Egypt,1
5OaC42gxOxSYgfmmSxe672,Egypt,1
2N72bJ8IYB4KZmKmxz5Xkk,Egypt,1
56chSp36PsMhpQvUn1kdR3,Egypt,2
57UiSuUcw9m0MV4bC2DukM,Egypt,1
63OMTYC88PAsd7ffM3ErQv,Egypt,1
4JhWEqWfwTQywn7lKkNWt5,Egypt,1
5miyPYjh5EcpOSqloDJPID,Egypt,1
0ys2OFYzWYB5hRDLCsBqxt,Nicaragua,3
7jAs1uPnpfNmT6e5qtEPxq,Honduras,1
3E12tRURRvPfHz0hAMCFYc,Mexico,1
54seKvtsZauR1iauN0ptpo,Panama,2
7iK8PXO48WeuP03g8YR51W,Honduras,2
5CiGnKThu5ctn9pBxv7DGa,El Salvador,1
0kwa5ELbi8xm7vbwywoLtg,Dominica,2
790FomKkXshlbRYZFtlgla,Guatemala,2
6ndLrsgT3MV5CNxIrW71fw,Guatemala,1
3m5qlPf2OkihLz3dRYnkPA,El Salvador,2
1vyhD5VmyZ7KMfW5gqLgo5,El Salvador,2
1r4hJ1h58CWwUQe3MxPuau,El Salvador,2
7j6DKwmjbxvpQO8h914uEz,El Salvador,2
1dKdetem2xEmjgvyymzytS,Honduras,1
6B1hSmaLdOvChinK2Z7gfi,El Salvador,1
18dspUI6gqabm5XCC2RcUD,El Salvador,1
1qto4hHid1P71emI6Fd8xi,Guatemala,3
1HY2Jd0NmPuamShAr6KMms,Panama,1
1bfl0AU8SqmLkElptOprhC,Nicaragua,1
5eumcnUkdmGvkvcsx1WFNG,Nicaragua,3
66ihevNkSYNzRAl44dx6jJ,El Salvador,1
0pePYDrJGk8gqMRbXrLJC8,Nicaragua,1
6pV5zH2LzjOUHaAvENdMMa,Nicaragua,2
0elWFr7TW8piilVRYJUe4P,Nicaragua,1
3l9G1G9MxH6DaRhwLklaf5,Mexico,6
1fctva4kpRbg2k3v7kwRuS,Honduras,1
1mcTU81TzQhprhouKaTkpq,El Salvador,2
3ZpEKRjHaHANcpk10u6Ntq,Honduras,1
2jSGzJw0ebJLu7OLVSOcBP,Nicaragua,1
4q3ewBCX7sLwd24euuV69X,Guatemala,3
1qto4hHid1P71emI6Fd8xi,El Salvador,8
6dLuQ5qXxIuWc5urxfIiZR,Nicaragua,1
2rmkQLzj0k4nZdQehOUByO,Nicaragua,2
2LRoIwlKmHjgvigdNGBHNo,Ecuador,10
3qsKSpcV3ncke3hw52JSMB,Costa Rica,1
3eVa5w3URK5duf6eyVDbu9,Poland,1
0du5cEVh5yTK9QJze8zA0C,Poland,2
33ScadVnbm2X8kkUqOkC6Z,Nicaragua,1
1Ts9of7VPZElwPQnqnDSfW,Ecuador,1
1GKIlPFdcewHtpDVCQ8zmJ,Ecuador,1
7Gi6gjaWy3DxyilpF1a8Is,Mexico,5
1pgDilWYDWLoOgGjf1iHNu,Honduras,1
5lFhCi03HDneWzvCxGctrT,Honduras,1
4DYFVNKZ1uixa6SQTvzQwJ,Honduras,1
3LKXWvXFWrkwUzJWxzwVpW,Honduras,1
2jSGzJw0ebJLu7OLVSOcBP,Honduras,2
7iK8PXO48WeuP03g8YR51W,Guatemala,1
3TVXtAsR1Inumwj472S9r4,Nicaragua,1
790FomKkXshlbRYZFtlgla,France,1
2a8z7MVhEtvZXFbgEE9ihL,Estonia,3
5K9q3ogdUech17MWE2mqlL,Estonia,1
1iCnM8foFssWlPRLfAbIwo,Philippines,1
1Xyo4u8uXC1ZmMpatF05PJ,Saudi Arabia,2
699OTQXzgjhIYAHMy9RyPD,Poland,1
3eVa5w3URK5duf6eyVDbu9,Philippines,1
2cNMMulo6S2a0tHrwX2s6i,Estonia,3
6kSiYWWt4597uZNH0Cpjig,Estonia,1
6qqNVTkY8uBg9cP3Jd7DAH,Saudi Arabia,3
1HY2Jd0NmPuamShAr6KMms,Norway,1
0du5cEVh5yTK9QJze8zA0C,Philippines,5
7FNnA9vBm6EKceENgCGRMb,Poland,1
0PCCGZ0wGLizHt2KZ7hhA2,Saudi Arabia,1
6kbR2eL4hecj3rFwGOsYsI,Netherlands,1
20rKUmFZsfv9GBXiv6R9d6,Netherlands,1
2UNjfzEkfsdWVDwnuD6vdH,Netherlands,1
13ubrt8QOOCPljQ2FL1Kca,Lithuania,1
6Xb4ezwoAQC4516kI89nWz,Lithuania,1
5vSQUyT33qxr1xAX2Tkf3A,Lithuania,1
5nZADoZFWVB90dHpk5zvXy,Estonia,2
7GlBOeep6PqTfFi59PTUUN,Norway,1
74KM79TiuVKeVCqs8QtB0B,Saudi Arabia,2
2tIP7SsRs7vjIcLrU85W8J,Lithuania,1
4V8LLVI7PbaPR0K2TGSxFF,Estonia,1
20wkVLutqVOYrc0kxFs7rA,New Zealand,1
55I7E3FxDsnuRqr0sQSrMf,Estonia,1
6TsAG8Ve1icEC8ydeHm3C8,Lithuania,1
4S18DTzCeExY2k5vi6rGWW,Estonia,1
77SW9BnxLY8rJ0RciFqkHh,Poland,1
0Y5tJX1MQlPlqiwlOH1tJY,Luxembourg,1
699OTQXzgjhIYAHMy9RyPD,Norway,1
25uiPmTg16RbhZWAqwLBy5,Ukraine,1
5HK6QtizXJzCmoYTkvFRik,Saudi Arabia,1
6acByqWJeuaM0TX5VoY6an,Estonia,2
6kvEy25jX5e1RtdFn1Eo3X,Estonia,1
4Gso3d4CscCijv0lmajZWs,Lithuania,1
0Y6dVaC9DZtPNH4591M42W,Saudi Arabia,1
5lpH0xAS4fVfLkACg9DAuM,Ireland,1
33qOK5uJ8AR2xuQQAhHump,Netherlands,2
5wCmhq5J2hPwL2r0eKurxn,Estonia,1
5KKpBU5eC2tJDzf0wmlRp2,Estonia,1
5VadK1havLhK1OpKYsXv9y,Estonia,1
7f5Zgnp2spUuuzKplmRkt7,Luxembourg,1
2txHhyCwHjUEpJjWrEyqyX,Czech Republic,1
5PlfkPxwCpRRWQJBxCa0By,Germany,1
0u6GtibW46tFX7koQ6uNJZ,Germany,1
7hQmAXAzWI6D350VTgkKTG,Germany,1
1IFAU4mznUcfPVP9z2c24N,Germany,1
1QAJqy2dA3ihHBFIHRphZj,Switzerland,1
4oLeXFyACqeem2VImYeBFe,Estonia,1
5SXuuuRpukkTvsLuUknva1,Estonia,1
78rUTD7y6Cy67W1RVzYs7t,Latvia,1
3jNkaOXasoc7RsxdchvEVq,United Kingdom,1
2SrSdSvpminqmStGELCSNd,United Kingdom,1
6qqNVTkY8uBg9cP3Jd7DAH,Romania,2
2loEsOijJ6XiGzWYFXMIRk,Netherlands,1
6XjgqvaVLUib6lCerbZrYD,Netherlands,1
26WKgv73kRHD0gEDKD1i8j,Netherlands,1
2yyaNPcdxZcn4iutCcLMaC,Netherlands,1
37lTKHi901VnwngQ7C8noT,Netherlands,1
74KM79TiuVKeVCqs8QtB0B,Poland,1
2Pn8JMNrnRnSpNRPPgtiWA,Finland,2
6IKJyoGeFRCRDb90U6AEzp,Finland,10
5m8QXFAKCuty66pOzy9aPZ,Finland,11
0hVN0MWgK3oTTBoqBVSRwt,Finland,4
1iRlPYW9AnnyLTPfy53Mj9,Finland,2
6lFrRAoT64zvrLiL1edMhk,Finland,5
3Lc2yroP05lRK5z9NtQTkc,Finland,1
2E93OTghhH2JKYUWt48gFK,Finland,1
3aD9K1zaLQ3G7yp9XV5E4D,Finland,3
4cmLVUbkth6BauCptSGKsV,Finland,1
7meg3neLTT2WR1LDjL8jze,Finland,1
1iCnM8foFssWlPRLfAbIwo,Norway,1
0hidKEfknd2aNabseugaN2,Finland,1
1hIZRiy8VLKDzZSk1SyjvP,Finland,3
5aF5rqONOxygQlthvJ5Wjr,Finland,1
56fNXc6wRoO6rkxs0mNtL4,Finland,1
3kKa5RWsRwK2f5Xu2RHBB7,Finland,1
2JSX0lIYekUp6F301cTHkq,Finland,2
1HY2Jd0NmPuamShAr6KMms,Nicaragua,1
3I4GcOB25cSJHa9d7Bsgji,Finland,1
2zd9YxlsQvA5mkZ1NarYVQ,Sweden,2
0cv9YYFgE0vLVgTjMrOZup,Finland,2
0PyeoSEt7RQPbjuzy3JK9O,Finland,1
3bAa4FKwIgwWYHdaUJicmE,Finland,1
5lrrAnWHek9LEQgB3MCfub,Finland,1
4Q4b4S784htx6DtxcMUfMO,Finland,1
4yJlK8mRoESpFoPq3sOAi5,Finland,1
6LkMGN0t3HDNL8hIvma70r,Finland,1
5BTRN678gL6XT4kv3TBopQ,Finland,1
5ndSb0dw2ilXbSlUZ7Gm78,Finland,1
1p1Q1tRavrbMGCgJdf9G0H,Finland,1
3YC5DVJDjyazvB8hxJSybr,Finland,1
4rL7vju2zGQGrzqkpzkwOo,Finland,1
4tuJ0bMpJh08umKkEXKUI5,Netherlands,2
3eVa5w3URK5duf6eyVDbu9,Peru,1
0LjFLVs8xGlfyPxUZrG5NZ,Finland,1
4gl9wpGYA4o15ykU2FBnd3,Finland,1
5H34mYQz0gLcqPWIOTyDaJ,Finland,1
69pjn3Oxt0azUYEw9NE4S0,Finland,1
5tflzG5jjh0ka3SrnOgewO,Finland,1
1fy2OEMI7TX9ayBKxErHK0,Finland,1
0GOx72r5AAEKRGQFn3xqXK,Luxembourg,2
3IW7ScrzXmPvZhB27hmfgy,France,1
1cKyknhftNKXCjMBd2hDrG,Luxembourg,1
3hWQDRr1PqwvnHeiZlucBq,France,1
0LKAV3zJ8a8AIGnyc5OvfB,France,4
0C1YfsZSxVHgL0Z8bngOTM,France,1
07h4CCFmlXkwx0g4PL5Uuh,France,1
1HY2Jd0NmPuamShAr6KMms,New Zealand,1
3vUMXQ9kPnZAQkMkZZ7Hfh,Luxembourg,2
4acowSAiQXmdhs4DCgUQ0U,Luxembourg,1
1eXXCUkwhu0MRLTamWEgXE,Luxembourg,1
5Vf6gyVzfo8TnzrPRBg3qo,France,1
5MraexJKZDrQYzS98kNwie,France,1
6tzRZ39aZlNqlUzQlkuhDV,Luxembourg,1
1QsdzIKkTT5gDFj8GB1cIX,Luxembourg,1
6Te49r3A6f5BiIgBRxH7FH,France,3
7CUFPNi1TU8RowpnFRSsZV,France,2
7x3eTVPlBiPjXHn3qotY86,Luxembourg,1
4uJNQGa3L2frXDxwgouTIw,Luxembourg,1
26zgIfFyTCImkHAp5gwKW8,Luxembourg,1
4v3iE7RK6SOyplsSQxZsjc,France,1
3eVa5w3URK5duf6eyVDbu9,Panama,1
2GlEiSHYEKlq9cUYDa9oZb,France,1
0GOx72r5AAEKRGQFn3xqXK,France,3
0PcU18DNfkn3pmbjy5yMFz,Luxembourg,1
3igykO7sW43wfhSjvnETTo,Luxembourg,1
2t0frJEIdex2PTwuLlGxDD,France,1
78iJ2FMbYAFY3djO4PbWZi,France,2
6HCBnyTBSLdb3TFn2ayulY,France,1
790FomKkXshlbRYZFtlgla,El Salvador,4
0UF7XLthtbSF2Eur7559oV,Belgium,1
3QVolfxko2UyCOtexhVTli,Belgium,1
1xU878Z1QtBldR7ru9owdU,Belgium,1
5gqmbbfjcikQBzPB5Hv13I,Luxembourg,1
3YBJLs7RqR0aPGBgU27nDh,France,3
1AFQg3CpeciNbd120XZDmi,France,1
2YRHC9O0GHvyHY38yFP434,France,1
3Cz37xnWAOtQEa5jfrTUbL,France,2
5xfBWklmIwTOoijr3nMgHB,France,1
7x3eTVPlBiPjXHn3qotY86,France,2
58wXmynHaAWI5hwlPZP3qL,France,1
7DUTsWY3RBd64vh8UtgtYA,France,1
7CvTknweLr9feJtRGrpDBy,Italy,1
0PcU18DNfkn3pmbjy5yMFz,France,2
6q87j1F6EtUxjlvkJNknFp,France,1
74KM79TiuVKeVCqs8QtB0B,Philippines,4
20JMfmzDb5cjHxEoMXXMyY,France,1
5gqmbbfjcikQBzPB5Hv13I,France,2
4IS4EyXNmiI2w5SRCjMtEF,France,1
6XyY86QOPPrYVGvF9ch6wz,France,1
5gs4Sm2WQUkcGeikMcVHbh,Morocco,1
6L8y2rKomt32RmT4wfwZS7,France,1
7CW7QdOgRStOg7JktRuZ3E,France,1
2z2TRvloJt4EfUNQp9rHAi,France,1
2jFnPm8VeSO19i6B8blXB5,France,1
5ZlyVrDhzKVvaZNj3b58fE,France,1
6XyY86QOPPrYVGvF9ch6wz,Estonia,2
1E8mXBWN7AXZCOPYbOky4J,Germany,2
3drqpTL4sQOckmAfF9i1wg,Germany,1
72y6W9pGy97xTM44dwy3F6,Germany,1
0JBdTCGs111JKKYfLqOEBa,Austria,2
7vohy1W7YNLxHynG44UFjS,Austria,1
2kS9NyuATpYwjeB93h24H5,Germany,2
3CJKkU0XuElRT1z8rEtIYg,Germany,1
76dRoxKtDwYkgCQePok9cU,Germany,1
1HY2Jd0NmPuamShAr6KMms,Netherlands,1
0du5cEVh5yTK9QJze8zA0C,Peru,2
5p7mWeX4RlvqBCxylfiXdE,Germany,1
3eVa5w3URK5duf6eyVDbu9,Pakistan,1
6qqNVTkY8uBg9cP3Jd7DAH,Poland,1
2rEVnwCPBeGkWMv425KoG1,Germany,1
1qQLhymHXFPtP5U8KNKsm6,Germany,1
1iCnM8foFssWlPRLfAbIwo,New Zealand,1
7rBed6Ya7Hwa2fXbh5btJE,Austria,3
0eVixEZVW2PB1UogwTWXc1,Austria,1
4iHNK0tOyZPYnBU7nGAgpQ,Ireland,1
1SnSPHBs8l5iAvoWF0aO05,Austria,1
61vhXXSO0lkbxFvnXHx8QP,Austria,1
5lpH0xAS4fVfLkACg9DAuM,Iceland,1
39KEQQAG9JhIt71g9NEVhh,Switzerland,1
0PCCGZ0wGLizHt2KZ7hhA2,Poland,1
1aS5tqEs9ci5P9KD9tZWa6,Germany,1
22wbnEMDvgVIAGdFeek6ET,Netherlands,1
6XyY86QOPPrYVGvF9ch6wz,Czech Republic,3
1Xyo4u8uXC1ZmMpatF05PJ,Romania,2
7FNnA9vBm6EKceENgCGRMb,Luxembourg,1
6h1s4i4XKIYv4ErDelLDN0,Germany,1
1pOuPivcxEwA8lnpMYYVsO,Germany,1
1yIifIA91WgmfzBcjbQB8i,Germany,1
3qcaaPlAej44awNYKTTXCw,Germany,1
07SFzTMeYf5P8Rd32a9Zzw,Germany,1
3NZPZUWDcJngcu8MuBpT69,Germany,1
0PPCPsuv0iOAYKGR2SkFal,Germany,1
699OTQXzgjhIYAHMy9RyPD,New Zealand,2
0Y5tJX1MQlPlqiwlOH1tJY,Lithuania,1
6GoNVmYCl0yUm4pEp80vn6,Germany,1
13bDjug9N0pyv3ZUINjkDV,Austria,1
5PlfkPxwCpRRWQJBxCa0By,Estonia,1
0u6GtibW46tFX7koQ6uNJZ,Estonia,1
7hQmAXAzWI6D350VTgkKTG,Estonia,1
1IFAU4mznUcfPVP9z2c24N,Estonia,1
6qqNVTkY8uBg9cP3Jd7DAH,Philippines,1
1ABhalCH6yn3eS3T46KmvF,Germany,1
4hK7sEnm0se5bqoI3Yb5o1,Germany,1
4Yttlv9ndGjCDCVLqM7ACq,Germany,1
1fImPZoBVjmYrBFzCHh0N3,Austria,1
3F2BUPEkX9IDaRYAeJN0Gh,Germany,2
1xlPEhjbFqhrDjaAvyvueX,Germany,1
6kbR2eL4hecj3rFwGOsYsI,Ireland,1
20rKUmFZsfv9GBXiv6R9d6,Ireland,1
2UNjfzEkfsdWVDwnuD6vdH,Ireland,1
3ZuBEj9ppJe8GSdKaMTfMN,Germany,1
7GlBOeep6PqTfFi59PTUUN,New Zealand,3
0t84CBqmvihsUVFme33TLd,Germany,1
5j21TGkrNEAJe3gG9VlS34,Germany,1
5pVRwX5ZQR7hfJ18w8ZYkl,Germany,1
7o95ZoZt5ZYn31e9z1Hc0a,Germany,1
3pjq2pDV9RR6VY55wBjVnp,Germany,1
11p2E654TTU8e0nZWBR4AL,Luxembourg,1
6x0pz3N2n51qG75kjMR4uV,Greece,4
1yBH6dqnD6xzSeCjXp9pKm,Greece,4
3h3WR8UDyRk15U74xAXE7a,Greece,6
6Zx32XYdrM9A2rIt6jKVmm,Greece,2
0cy6ZMOTeautXRNJsR6PiV,Greece,4
6WzxopGY3sy97IeNFaDELc,Greece,3
5qDpS8QhKjNRZ6aRrcpY1Z,Greece,2
6wN4QyhoM6fN49kEB25rnl,Greece,5
6hyFvbMnKrLVujJZnovsWz,Greece,2
2bucjueNUx2aVTUA7zj6w7,Greece,4
0ijA6WxysUZ8vZQL7JkUfx,Greece,2
1zeAbUJAbLOWeYpgRVnYmu,Greece,3
7zYmrye7LvmpMkfHWrENu9,Greece,1
3KcZf8BFeFBtnGyOZmUggd,Greece,1
29Bl0nvClztM0dpgY2vvcc,Greece,1
48h12D3cJbqfn1ReVL9qbw,Greece,1
6YYOTK6Qyv6PuFipPxCCoe,Greece,2
7AWAljMatr7bxddF4kWzXG,Greece,5
7KcIok6StqYSedgtjmtsqP,Greece,3
4rtNK25TiSGNcibilGWcQK,Greece,2
1Xyo4u8uXC1ZmMpatF05PJ,Poland,2
7FNnA9vBm6EKceENgCGRMb,Lithuania,1
1LxWE4LOhnqeaAx2tVUK6p,Greece,2
39E15l8zeCDYpSZwFNX4G2,Greece,2
69EosSfMcqIxCMw7VeVPVC,Greece,1
6OBgaDVTONTa4rkGpE7sVE,Greece,2
5YquORfLTx6nWMlBzJstx7,Greece,1
1UdbiTrv73Dp7F0s3OHmn2,Greece,2
3qg78GGGWP04yTv0ZQMsXl,Greece,1
3J7SI1JrZt43ZBlH24IqCK,Greece,2
1pujt2kEecz5ystwtZxJ0w,Greece,2
2xbrr6hwAzNT0fi0nZ0yJz,Greece,1
4RTFt1VFxH6TYHIpVDCmpV,Greece,1
2KUhRrZ8gyki8zG4HJFDjN,Greece,1
5XABVWdxtyuupsE2YUGrma,Greece,2
