id,label,type,main_country
6wN4QyhoM6fN49kEB25rnl,SNIK,Artist,Greece
6hyFvbMnKrLVujJZnovsWz,Marseaux,Artist,Greece
2bucjueNUx2aVTUA7zj6w7,APON,Artist,Greece
0ijA6WxysUZ8vZQL7JkUfx,Sanko,Artist,Greece
1zeAbUJAbLOWeYpgRVnYmu,FLY LO,Artist,Greece
7zYmrye7LvmpMkfHWrENu9,Mike G,Artist,Greece
3KcZf8BFeFBtnGyOZmUggd,Mad Clip,Artist,Greece
29Bl0nvClztM0dpgY2vvcc,Billy Sio,Artist,Greece
48h12D3cJbqfn1ReVL9qbw,Strat,Artist,Greece
6YYOTK6Qyv6PuFipPxCCoe,RACK,Artist,Greece
7AWAljMatr7bxddF4kWzXG,TOQUEL,Artist,Greece
7KcIok6StqYSedgtjmtsqP,Beyond,Artist,Greece
4rtNK25TiSGNcibilGWcQK,DIFF,Artist,Greece
1LxWE4LOhnqeaAx2tVUK6p,Saske,Artist,Greece
39E15l8zeCDYpSZwFNX4G2,Eleni Foureira,Artist,Greece
69EosSfMcqIxCMw7VeVPVC,LILA,Artist,Greece
6OBgaDVTONTa4rkGpE7sVE,Sin Laurent,Artist,Greece
5YquORfLTx6nWMlBzJstx7,Konstantinos Argiros,Artist,Greece
1UdbiTrv73Dp7F0s3OHmn2,Light,Artist,Greece
3qg78GGGWP04yTv0ZQMsXl,Anna Vissi,Artist,Greece
3J7SI1JrZt43ZBlH24IqCK,Evangelia,Artist,Greece
1pujt2kEecz5ystwtZxJ0w,Tr4cer,Artist,Greece
2xbrr6hwAzNT0fi0nZ0yJz,Brief Talk,Artist,Greece
4RTFt1VFxH6TYHIpVDCmpV,Onad,Artist,Greece
2KUhRrZ8gyki8zG4HJFDjN,Joey Evans,Artist,Greece
5XABVWdxtyuupsE2YUGrma,Baghdad,Artist,Greece
2oQftHHbzwW2lMNxh5W5iw,Ioannis,Artist,Greece
2ra3quFhImLyv0c9XTnWFl,Melisses,Artist,Greece
2wn1GEkgU8x5i1fstfxog4,Franklin WWT,Artist,Greece
6ITj5WewzBmhbCBS1jxY75,Rvchet,Artist,Greece
5svarA8QyRUWetgH9ZouQq,Sadam,Artist,Greece
1OJxI4NQfY6osMvhfRMMEX,Dof Twogee,Artist,Greece
2SabhGDiBSyaM6QSuBUVqB,Noizy,Artist,Greece
0vUcZVCNG7i5OV0zb8Icfw,Hawk,Artist,Greece
1RqOmrtivmvKrfBO81j1ou,Kidd,Artist,Greece
3jPN2U65cMPzvozEBue5zp,SIDARTA,Artist,Greece
4j3tjX98PWp21sE1XWIBt8,Danae,Artist,Greece
0WxSlQlue0fq99fXfGBmxA,Fy,Artist,Greece
2FTua3TeIGnmQQrN80DinP,Anastasia,Artist,Greece
4Rh80sXmcG4xDP1r6dTNiQ,Estevan Plazola,Artist,Guatemala
6Sbl0NT50roqWvy746MfVf,Gabito Ballesteros,Artist,Guatemala
7hDt3OE2ubsKzO9rMYPXox,emmanuellcortess_,Artist,Guatemala
5YqI7p8zYsOpKJtjxYdOce,Victor Mendivil,Artist,Guatemala
3p8PwzenE7ktd4BVFuQzMD,La Receta,Artist,Guatemala
5vV3bFXnN6D6N3Nj4xRvaV,Jin,Artist,Honduras
4dqqy9z09htrVsRiJpoQmw,DESH,Artist,Hungary
0zmW213tzA7NFv6ESRso7N,Young Fly,Artist,Hungary
6EIriUxo7vznEgJtTDlXpq,Azahriah,Artist,Hungary
7JOS2dpikWR1qxVZfLbKju,Pogány Induló,Artist,Hungary
7MiVTMPyOXp6jr9H3mFHBb,HENN,Artist,Hungary
3RDALl5RyRDHPryF1uyWwG,T. Danny,Artist,Hungary
7nU1fhLUpYpzilqF5QkVdX,Fehér Krisztián,Artist,Hungary
35BhE5C6szF898n5WgUSgO,Burai,Artist,Hungary
5Zwlr28h134D0OzxzUfVCA,BSW,Artist,Hungary
2dmFGufs1lJpgKnb5NyPNS,ByeAlex és a Slepp,Artist,Hungary
2O9w0WQhGtr7oQWG6nUqh5,KKevin,Artist,Hungary
5ALUgNuS421MZrrrAhM9Bv,Bruno X Spacc,Artist,Hungary
0x57YRyWq4ke3e1Sd9E7SV,VZS,Artist,Hungary
0Qld3F5Dr62sYbuivSzEMw,Mario,Artist,Hungary
3PMRY3PR5xAe5UpRfPPuaG,Dzsúdló,Artist,Hungary
5Y82XghASZwxaZGe7tJVUJ,Moriones,Artist,Hungary
5hBCfYFEDK8otrksMYuzoL,Parno Graszt,Artist,Hungary
1O4dvMoyQSIClCii6DSai8,Manuel,Artist,Hungary
3T7cPgj4vAIoSdypl7cNH8,Tomi,Artist,Hungary
0EQbKeNi7GXjfN2LndmReh,VALMAR,Artist,Hungary
7veanrmdYNXRdmVxbsjSNh,Lord Panamo,Artist,Hungary
13Et80WfHLQ1cBn2YTQ7Zd,ANUBII$,Artist,Hungary
5x9gQC3VztdH5mQO5EEi9y,Beton.Hofi,Artist,Hungary
4imSxhDqtkiuKUamV1AL2l,DÁNIELFY,Artist,Hungary
6MBiPjSFsYijvVDtKDwVs4,Herra Hnetusmjör,Artist,Iceland
0OCQtSY66ZM9xUUsuvjDXw,ICEGUYS,Artist,Iceland
4jfe3cL8wzjPxD9CViP2dW,Aron Can,Artist,Iceland
1tNJibl39hvCIVSnGaiwx5,Hafdís Huld,Artist,Iceland
7FRQP6Ivwv3DQCLxpR3I6Z,Birnir,Artist,Iceland
5fxRKBJNkss9n22ePnifL6,Izleifur,Artist,Iceland
734Ea35ORu5chErtoqMMtU,Daniil,Artist,Iceland
5h3hKwGlSCOjBjsMhMCWma,HubbaBubba,Artist,Iceland
6100Rwk1ypJpElhvxSKju4,Þórunn Antonía,Artist,Iceland
3hvKmeo12OU7ai8Mpgraf7,Floni,Artist,Iceland
5A5hVxY3BogJUch1IUcuw7,ClubDub,Artist,Iceland
6opz1Ax3VqCmeQBGax1erx,BRÍET,Artist,Iceland
7rjcERw1K9oR9vtik3YSJN,Luigi,Artist,Iceland
4ynaUZA4BVF6d2XaNuflVz,Ingi Bauer,Artist,Iceland
6TBRY5HueSwE3yVgBIHcy2,PATR!K,Artist,Iceland
4gdMJYnopf2nEUcanAwstx,Anuv Jain,Artist,India
05etL4pzWd6TSv1x5WrlG3,Faheem Abdullah,Artist,India
22UtphG4LcwxlhhV0aP4js,Rauhan Malik,Artist,India
6MPuzz9hPrs4TwxeHh4cEj,Amir Ameer,Artist,India
1SyKki7JI1AZNKwgNMkn25,Sachet-Parampara,Artist,India
1E6arsXf5Fgsnv9YpSzjpE,Parampara Tandon,Artist,India
3GBSge8pq7mpezUQl0GAOA,Kausar Munir,Artist,India
1mBydYMVBECdDmMfE2sEUO,Sachin-Jigar,Artist,India
4ojkMVHjuDZgDXSJy5qs2h,Madhubanti Bagchi,Artist,India
0NErdIJtuKBjtxKmlqaWdj,Divya Kumar,Artist,India
2fMqTqiTxUDlmcOEPaQSsx,Amitabh Bhattacharya,Artist,India
7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,Artist,India
19LIHDDSHBD5NyYHI3gpzB,Shilpa Rao,Artist,India
4zCH9qm4R2DADamUHMCa6O,Anirudh Ravichander,Artist,India
4GISoVSxo2LkF5EyorXs9W,Ramajogayya Sastry,Artist,India
3PpjqSKBer3obW6lDflOBx,Ram Sampath,Artist,India
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,Artist,India
7vCsTTACb2iT4fvBMnwp5w,Prashant Pandey,Artist,India
5VVN3xZw1i2qihfITZlvCZ,G. V. Prakash,Artist,India
1QvyquqkuuwUzdszyoKIy4,Haricharan,Artist,India
1rdQOMFFtoskDXXUVjiGo9,Shweta Mohan,Artist,India
3o7GGc9KjbLzTCwOq9WL55,Karthik Netha,Artist,India
1T7MiVJ2MJlR5GKi11w4VT,Pawan Singh,Artist,India
1eQsrFTW5NHQs1X7B0mImu,Simran Choudhary,Artist,India
2rN8LHqK4TBI7y3d9POvJb,Dhanda Nyoliwala,Artist,India
0qS0rxCY4YfrUx9GCTlDIW,Malaysia Vasudevan,Artist,India
4PY2xnTu90K0hvkgcljRJl,Deepthi Suresh,Artist,India
3UVLcqHc3pOMsWiZv2MeIZ,Yugendran Vasudevan,Artist,India
09UmIX92EUH9hAK4bxvHx6,Mithoon,Artist,India
2FKWNmZWDBZR4dE5KX4plR,Diljit Dosanjh,Artist,Pakistan
6DARBhWbfcS9E4yJzcliqQ,Karan Aujla,Artist,Pakistan
3nqS8jzqmsPKFJTp0BOIel,Ikky,Artist,Pakistan
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,Artist,India
1wRPtKGflJrBx9BmLsSwlU,Pritam,Artist,India
3tHD07u1ON4uHxmnT9rwqZ,Neeraj Shridhar,Artist,India
1gegc3MqXY9tE3SL0PyLKr,Dhrruv Yogi,Artist,India
5sifufajls8Q6k04Y4F8mH,Sameer Anjaan,Artist,India
5GnnSrwNCGyfAU4zuIytiS,Mohit Chauhan,Artist,India
5wJ1H6ud777odtZl5gG507,Vishal Mishra,Artist,India
6SWmwFBXIsxhIx5XPkYo0a,Josh Brar,Artist,India
0y59o4v8uw5crbN9M3JiL1,Badshah,Artist,India
183DgO92lAqgpVVNKI7ZKF,Raj Ranjodh,Artist,India
3ozYqVCLohfpXIhalkhM8D,Aditya Rikhari,Artist,India
0T1CMVkqffHlqEk4BcAph1,Tulsi Kumar,Artist,India
5TNSXFCNwlq2CfiMcNOCDP,Lijo George-Dj Chetas,Artist,India
5o36rLQd78Zh8CaT8rn59d,Shreyas Puranik,Artist,India
6k6TIai4KyKG1DeIMftSmJ,Siddharth - Garima,Artist,India
3iGhlvzpXc0UHBQ7klAItX,Mitraz,Artist,India
2DFCHTDIA0t638a4mm37dK,Raj Shekhar,Artist,India
5Z8nzSJRSo4HRcUOzemnC1,Juss,Artist,India
05dG9pMLRWenxzvSmefE6U,MixSingh,Artist,India
6WOdPJmexxFINcKMkP2jMG,Sachet Tandon,Artist,India
6q29t5RuXxlBuqIZsOMQss,Priya Saraiya,Artist,India
2cjQTf2J5yCaNY8qHpW855,AUR,Artist,Pakistan
4gzrZDyL5gYiROkv27pYKx,Varun Jain,Artist,India
5r3wPya2PpeTTsXsGhQU8O,Shubh,Artist,Pakistan
2oSONSC9zQ4UonDKnLqksx,Atif Aslam,Artist,India
3qpyErDI4i90q5EGgSRmNK,Raghav Chaitanya,Artist,India
7xcbCUOXrxDyWxbYxPq60B,Indraneel,Artist,India
1bTROl5p3rGTpvKeWnGgrw,Sohail Sen,Artist,India
2o4R2rK7FetH40HTv0SUWl,Monali Thakur,Artist,India
682M6cmwGHOyAB1ZmPv38W,Gurnazar,Artist,India
5aWkTGq5O45ES0fDFmN1Wv,Chet Singh,Artist,India
2UWTNi6LLK5lXNGzFWzIqT,Aparshakti Khurana,Artist,India
6jvvFfe34NYXjWZMz7rExP,Savi Kahlon,Artist,India
4xNgNFUMUuGCoy7IX74Y60,Mohammad Faiz,Artist,India
5gZhfbckaWo89OzDSk3gdT,Jaani,Artist,India
0m3D4grap8VFSzbJMqgNVk,Kumaar,Artist,India
0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,Artist,India
6k6dimE4a6OFnD0HWmkIUW,Tochi Raina,Artist,India
5jJrJU7VVmxQQLcLAmmxXc,Sai Abhyankkar,Artist,India
139FRgoVcJ82jogPttiWcc,Sai Smriti,Artist,India
6LEG9Ld1aLImEFEVHdWNSB,AP Dhillon,Artist,Pakistan
74OaRjmyh0XyRZsQQQ5l7c,Jasleen Royal,Artist,India
3NHwwyb1coYa5cLyI72xSk,Dulquer Salmaan,Artist,India
2GoeZ0qOTt6kjsWW4eA6LS,Darshan Raval,Artist,India
00sCATpEvwH48ays7PlQFU,Jonita Gandhi,Artist,India
3dN9MQpjIyNxyeRfz4EDZe,Rochak Kohli,Artist,India
3nLLr3ShsQC2Hdrwjl14ie,Gurpreet Saini,Artist,India
47z98pKd71yIbgXwe9LPVC,Bernadya,Artist,Indonesia
0f6TyESD8E1mD2oLJ4TGv1,For Revenge,Artist,Indonesia
5Plk4JdCzMxhAHSRTEsxJp,Ernie Zakri,Artist,Indonesia
1lg1jqQMMJQQFFMnkxn0zV,Ade Govinda,Artist,Indonesia
7Gy1PxqrgsiqWF6JNYPHeB,.Feast,Artist,Indonesia
6X28gNASnalAWseUA8uI4X,Adrian Khalif,Artist,Indonesia
3tMTXQyRrPmMyHv5SoC0TV,Juicy Luicy,Artist,Indonesia
1v1khTmozNfxB2ET1Ep288,Last Child,Artist,Indonesia
16B3ICSQCPu4C6L5TEHXQe,Rio Clappy,Artist,Indonesia
6Sv2jkzH9sWQjwghW5ArMG,Lyodra,Artist,Indonesia
6YPfs6tdZXvnlzgZNU3SYT,Dudy Oris,Artist,Indonesia
53tuXn4uXfDqZYhAFMxZdt,Nyoman Paul,Artist,Indonesia
3wOsYKZM0zcKNasi3I7fP4,Mahalini,Artist,Indonesia
327ipGIr9bD3MkLb2eucqC,Suara Kayu,Artist,Indonesia
66NmU5epI0ONGmdCRbLpmW,Feby Putri,Artist,Indonesia
1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,Artist,Indonesia
20zafXaLhm5IcXnSU93rNn,Nadin Amizah,Artist,Indonesia
1WX2v0BiEW19Vw7xmznLdZ,Vierra,Artist,Indonesia
06QVnTCdjs4jPKO0487EGV,Fiersa Besari,Artist,Indonesia
51kyrUsAVqUBcoDEMFkX12,Hindia,Artist,Indonesia
1NjxFrpEGZTV2Ny0OJxeWu,Sal Priadi,Artist,Indonesia
0kw7tMniMnrp9Pcr7vgDAm,Stereo Wall,Artist,Indonesia
6UgERnTHmjk3qXM9x5vzyO,Nadhif Basalamah,Artist,Indonesia
4sEWznAKWWNcicTuLxzb6d,Nidji,Artist,Indonesia
1ZT1OfVAO3kpOEHVejBxV8,Meiska,Artist,Indonesia
2iDVt6mFbtbDEZG5ax0dTi,Tulus,Artist,Indonesia
5vTG3EyFrsARtIGDWZNRzu,Hal,Artist,Indonesia
4bAgr9zaF0bpzVGHdHuf0f,Virgoun,Artist,Indonesia
611ajYp7fMbkU5CYF08tje,Audy,Artist,Indonesia
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,Artist,Indonesia
2dyCbip3jAVmQNAs7Sg8Y9,Vionita,Artist,Indonesia
4AhHkaGz7W2bKKJK90IaV2,Batas Senja,Artist,Indonesia
3DHOtJqv0Bw65ENlK4FiSF,Yovie & Nuno,Artist,Indonesia
4IWBUUAFIplrNtaOHcJPRM,James Arthur,Artist,Indonesia
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,Artist,Indonesia
0kPb52ySN2k9P6wEZPTUzm,Tiara Andini,Artist,Indonesia
6RoZip1Hn7ahR6MjzBKKLK,Mawar de Jongh,Artist,Indonesia
5L1lO4eRHmJ7a0Q6csE5cT,LISA,Artist,Thailand
7Ln5yumFjHCkeZ8bAzHUcp,Yovie Widianto,Artist,Indonesia
4ubEZ6sMsrrbQChueyouCC,Hivi!,Artist,Indonesia
39B7ChWwrWDs7zXlsu3MoP,Sonny Fodera,Artist,Ireland
7zAAwgV5Wqmvpb4GzvlRkP,Jazzy,Artist,Ireland
0Cs47vvRsPgEfliBU9KDiB,D.O.D,Artist,Ireland
4qU7IJSReZnsLy5907Mtau,Richy Mitch & The Coal Miners,Artist,Ireland
5Ea0d3mUECVaMf8h2DTehE,Static,Artist,Israel
1Wq2STGiL7ZaIHAm5jMakc,ששון איפרם שאולוב,Artist,Israel
2LUB7PhWK2j2obgSTeD3GN,Osher Cohen,Artist,Israel
7lwdlhwSxbB36wqnOwo5Kd,סטילה,Artist,Israel
2ygecp3YQJwBHL7LNzDgwe,Ness,Artist,Israel
1IAEef07H0fd9aA8aUHUlL,Omer Adam,Artist,Israel
1wak0ZG1LUrZPYx8RDTQoD,Noa Kirel,Artist,Israel
28jEBK1RysfSUBHFofFflA,אודיה,Artist,Israel
3cDi1D2FHMVgljfdB1QVgr,Jasmin Moallem,Artist,Israel
7o5IkQicos4SrXeny1LOZr,שירז אברהם,Artist,Israel
2YHuWGXNWLmpBTKo1rQ3me,E-Z,Artist,Israel
0pv7p5CElqhjhzyPD4eXpe,ליעד מאיר,Artist,Israel
24HI9hevLjIQtj7xp2CeHs,Peer Tasi,Artist,Israel
36TG4OFhKuCHnTFCa6BEh7,מ',Artist,Israel
0WfHRTAUTncteWfXm917EG,ילד.,Artist,Israel
6VdxGMRiiFQhI8F0FkuQZg,Itay Levi,Artist,Israel
01r7peBt7lJhz42nE04rpM,ShrekDiMC,Artist,Israel
6uQl3gu1AIXyvqCAxnc2q4,Eden Hason,Artist,Israel
7MKSeamhiRpa0xiS4FHGSC,Kfir Tsafrir,Artist,Israel
3umXlcgiDTcCRkvPVobeJc,Hatikva 6,Artist,Israel
17pbOSPIn3lmY0vHhOlKGL,Tuna,Artist,Israel
1CD5WWtF6AFUq6BTY20I4k,Full Trunk,Artist,Israel
6ltKIf1bortd0DQbpgKdQu,Jimbo J,Artist,Israel
78u2puZeKJRYIfNHkx2Jdh,Hadag Nahash,Artist,Israel
0T0COcAFHD9oZ704HbZr2A,Shai Tsabari,Artist,Israel
2JQK9mzxqKz16lSgICHDTx,Ravid Plotnik,Artist,Israel
72UMGUwvrkXSesefytfLWy,Danny Robas,Artist,Israel
2PEMswqQspTSsAltdeF5kO,Simba La Rue,Artist,Italy
2iRUfXetAwNoxIN42BQ5hq,FT Kings,Artist,Italy
0hk4xVujcyOr6USD95wcWb,Sick Luke,Artist,Italy
25u1DN0MwQVSav4XoJS7hl,Olly,Artist,Italy
1A6HBLulvBFzNtlMb7b08f,Angelina Mango,Artist,Italy
4rj3KWaLAnuxgtMMkypZhf,JVLI,Artist,Italy
7GacyaFUp0qkEJglERX9N7,Alfa,Artist,Italy
396Jr76018oUMR6QBnqT8T,Cesare Cremonini,Artist,Italy
0lI3rF4hi4op6UxqlLHPzv,Achille Lauro,Artist,Italy
3yGA8yyowtKVXgNIXguMfz,Lele Blade,Artist,Italy
27LlKWxS3KXW7RRAxN5S8s,Geolier,Artist,Italy
58bdmuoVnCLzq3gqATaLLB,Dele,Artist,Italy
2jnjbAYKylrmBMCFZE0OCK,Poison Beatz,Artist,Italy
7K80yOTC0Id95gRaOxDG5u,ANNA,Artist,Italy
4w9mPW732RnZkoqsy3lRsg,Niky Savage,Artist,Italy
0jdNdfi4vAuVi7a6cPDFBM,Lazza,Artist,Italy
0EUR8jz8L936AEbV2Spkca,Kid Yugi,Artist,Italy
7cdIY4mDfM1dbjgl7s2fGR,Sal Da Vinci,Artist,Italy
6RdcIWVKYYzNzjQRd3oyHS,Pinguini Tattici Nucleari,Artist,Italy
76UCIJTB0jcJvBaL0CdIqx,Takagi & Ketra,Artist,Italy
3wDn3kW2zDRLnaQAnX0S3x,Dat Boi Dee,Artist,Italy
2pzFTbri7ew8mW2CbYpCNq,Astro,Artist,Italy
35V1WomiedCJeGfupcPm7s,Tananai,Artist,Italy
2K5nCggbhSZ00YCYP5qkZS,Shiva,Artist,Italy
3egWSWp7Y4FyCKIyvXbw7L,Ghali,Artist,Italy
7GgpsUpkj3olseoaTY7TEY,Elodie,Artist,Italy
11TplWqOPQBTmg2eiSLt1m,Tiziano Ferro,Artist,Italy
1rWg0CyGoCsRYYtpj5NC5P,Sillyelly,Artist,Italy
5Otk4eRecMMbC5YR4Iliou,Le-one,Artist,Italy
0ozb4x3nqp8fRb2WRgNKEn,Christian Liguori,Artist,Italy
55hqNIuyJgDQhJrW5NSfVk,Babywyne,Artist,Italy
1AgAVqo74e2q4FVvg0xpT7,Tedua,Artist,Italy
0EqkKYDK9EkKY5N7zU3FPv,Annalisa,Artist,Italy
6CKch2otN4SPznHf9ms5JF,Tony Effe,Artist,Italy
3AVx3OBPIk4pJQllAXoVs1,Gaia,Artist,Italy
5f7VJjfbwm532GiveGC0ZK,Lil Baby,Artist,Italy
2E6AK3UPEGCvjnzuygCh2h,Night Skinny,Artist,Italy
6PsQc21YZU7WNfiODG69Qk,Tony Boy,Artist,Italy
5SulO4l40qDuV9zUGLZx7n,Capo Plaza,Artist,Italy
3LvwPiJQJ0da0GurKMToV0,Baby Gang,Artist,Italy
1UjxAZqzphB1tsMb1aWBj0,Omega,Artist,Italy
1eBPcZCSWh1EAv0aOXusye,Higashi,Artist,Italy
2aiM1OfMODFLUXaQgEVPK1,Roberto Ferrante,Artist,Italy
2R4kNOwHUUsuDYhKsESVbF,Artie 5ive,Artist,Italy
6frLp49xcNeQN6QYYrbSw7,Glocky,Artist,Italy
3hN3iJMbbBmqBSAMx5veDa,Ultimo,Artist,Italy
3XTUciJcdix4GkO9YoBdtP,Holden,Artist,Italy
2IUzp4XydH7CtjqGwW2XiU,mew,Artist,Italy
23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,Artist,Italy
06nvjg4wBANK6DCHjqtPNd,Mahmood,Artist,Italy
0gzwXezN4IUHAwLufA6YcX,Emma,Artist,Italy
5FEh6KHK99CyLXp3qFvZFM,CoCo,Artist,Italy
2GyLz0gcl3zDPPql47YWEy,Geeno,Artist,Italy
3AJSAtfY4qkm7DfGdCK9ne,D-Ross,Artist,Italy
4MR6tQyIrWK82b56cYPBDv,Ornella Vanoni,Artist,Italy
7CRwZOgk6IQ8Y6ABhwrpDN,Jack Sani,Artist,Italy
08ppjXEpROUgrG1X0DEquB,Nerissima Serpe,Artist,Italy
0vAALEhfbmllIOX1t7k5KU,Papa V,Artist,Italy
4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,Artist,Japan
2VcWFvgGxVdma52qB5DSDw,AKASAKI,Artist,Japan
0pWR7TsFhvSCnbmHDjWgrE,Creepy Nuts,Artist,Japan
0IwZVmMMGE7nNXS7vN9SIo,MISAMO,Artist,Japan
6YVMFz59CuY7ngCxTxjpxE,aespa,Artist,Taiwan
5Vo1hnCRmCM6M4thZCInCj,OFFICIAL HIGE DANDISM,Artist,Japan
6rs1KAoQnFalSqSU4LTh8g,back number,Artist,Japan
3qQKrWwcqJlE4OS4e1ox7x,Kocchi no Kento,Artist,Japan
71UIOLnsacxQHlU55TvfiH,Da-iCE,Artist,Japan
71hQB5jxdNiHk5gzZRhicQ,Sonoko Inoue,Artist,Japan
63ylN6WBUUxxMsySiDmr0B,Omoinotake,Artist,Japan
2IUl3m1H1EQ7QfNbNWvgru,Vaundy,Artist,Japan
6wxfx1yhyqjCPYwwxJktR2,King Gnu,Artist,Japan
0ixzjrK1wkN2zWBXt3VW3W,Yuuri,Artist,Japan
1Y5vJqABeI6QI6R95EDV6o,tuki.,Artist,Japan
4XFkDALFTsSHVnRtJSsaMN,Number_i,Artist,Japan
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,Artist,Japan
6sX1XKgDIiAcVZof0SgWUe,Koresawa,Artist,Japan
64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,Artist,Japan
36cgvBn0aadzOijnjjwqMN,ILLIT,Artist,Japan
0LOK81e9H5lr61HlGGHqwA,XG,Artist,Japan
4UK2Lzi6fBfUi9rpDt6cik,ヨルシカ,Artist,Japan
7AUc6z9aVJftqLkiWdQ1ew,GEMN,Artist,Japan
3KJigfhLjMfuE2HXsgXbln,中島健人,Artist,Japan
7mvhRvEAHiCTQHUnH7fgnv,Tatsuya Kitani,Artist,Japan
1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,Artist,Japan
38WbKH6oKAZskBhqDFA8Uj,ZUTOMAYO,Artist,Japan
72owWXEwmyfKq3ajrajPAN,Mega Shinnosuke,Artist,Japan
6mEQK9m2krja6X1cfsAjfl,Ado,Artist,Japan
5TZ0uM0InXX4LtI8hTsXlv,Bakr,Artist,Kazakhstan
6e7rMLAtwn5YRapc2iHAlG,Duman,Artist,Kazakhstan
3JLa8aXwsmX727vtb4bPUi,Asik,Artist,Kazakhstan
1e9PC6DAoGYlg0r6Q1VWcI,IL'HAN,Artist,Kazakhstan
2RntBZZLAjvQxQhOKHHhX9,Darkhan Juzz,Artist,Kazakhstan
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,Artist,Kazakhstan
09cKncAQn28NqTUORLMwSR,Ariis,Artist,Kazakhstan
1nQdZyarkEApwhC24Ftdpk,Ulukmanapo,Artist,Kazakhstan
47UTUDCdtoo8P4YQAq9uFr,Sadraddin,Artist,Kazakhstan
7aNi4lXLvcdKjZGIVbzdmu,Қанат Ерлан,Artist,Kazakhstan
4CMquFsyU5t2qKaveFHv3B,Kazybek Kuraiysh,Artist,Kazakhstan
0Qy71aidwpN3kMH1fG8cJt,akimmmich,Artist,Kazakhstan
5Srmck3vhC1RB1hAhqUk3W,Turar,Artist,Kazakhstan
6Z6djJ1zi15vWmODy2Qt08,Nuricko,Artist,Kazakhstan
6XlJ3b8DflSGBQmAOd38aj,Bonapart,Artist,Kazakhstan
3wQNcarvRuzhz2Fg1pVDxZ,DJ ANXVAR,Artist,Kazakhstan
1nzIoHG5B7klgAPdwjqRDj,MC LONE,Artist,Kazakhstan
7ANOnrs1reQqbI9CGpQCQy,BALLER,Artist,Kazakhstan
6cT1f8NElnobV4XpJc6lWQ,Patron Hanzo,Artist,Kazakhstan
250b0Wlc5Vk0CoUsaCY84M,JENNIE,Artist,Malaysia
1pBLC0qVRTB5zVMuteQ9jJ,Lily-Rose Depp,Artist,Kazakhstan
1bYE7N4miu1B9YOETbsxc4,Moldanazar,Artist,Kazakhstan
5u6VEc0OwUChkBhYfAcSWS,LUCAVEROS,Artist,Kazakhstan
4GQp7nMuGPcy2EgiWV2GoK,6ELLUCCI,Artist,Kazakhstan
57vWImR43h4CaDao012Ofp,Steve Lacy,Artist,Kazakhstan
1x6BAYMOuypMaYEDC7cqU7,ARO,Artist,Kazakhstan
4ePAwakFZQ4jXFvuZQAQLC,Gianluca Gallo,Artist,Latvia
6jAmGa0ssb0T7yCsDCvMvk,Fiņķis,Artist,Latvia
7shMk1uQMXeODDEGmbC8IL,Patrisha,Artist,Latvia
7Buj3BepqTe1ACFEa8x93l,Deniss,Artist,Latvia
5IxWv5qXFhkzRt91O4i6gU,Sudrabu Sirds,Artist,Latvia
3X4o7qy1ci4qtCVg2AtuXb,Singapūras Satīns,Artist,Latvia
7u9HzYQPhBC92mdvpzGqu8,Wiesulis,Artist,Latvia
6eG66XVFe7u2IX3NOmEX9R,sangvn,Artist,Latvia
4qvH4YJ2ESxPSJ2sLMHxM5,OLAS,Artist,Latvia
2cPtOqq7n3pjJF1XGiKM4I,Esmeralda,Artist,Latvia
3SxmEaVKj3dXh5HsMzOQ8g,heywhosthatkid,Artist,Latvia
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,Artist,Latvia
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,Artist,Latvia
5p9HO3XC5P3BLxJs5Mtrhm,Djo,Artist,Latvia
4Oa84NTjAiJwpRMRMnMqlY,A-Europa,Artist,Latvia
7i2U71XuLFajkGpxuJWFDG,Adomas Vyšniauskas,Artist,Lithuania
0CinAWYkte8opxVAPI3nMu,Jessica Shy,Artist,Lithuania
3jfKIjYYnAfdUW40Uragnd,Free Finga,Artist,Lithuania
17IHT4KW6k85SHKiSAssQt,Rokas,Artist,Lithuania
2YLwIrzSnsbpBMKWzwu6JD,Monika LIU,Artist,Lithuania
6fuceMe1tElXcrzMaSjdcy,GJan,Artist,Lithuania
45gxkYJJ7Od6URk57yexCs,Rokas Yan,Artist,Lithuania
7o4wZjVHHWe4gw4oenPmcK,Evgenya Redko,Artist,Lithuania
53xjuOkCa7byXggNs2VZOw,Furytto,Artist,Lithuania
1vbYzdfRH2UJ72vbFKGZlm,Milana,Artist,Lithuania
6jx9UX4W6wVbifcN8U246U,Jovani,Artist,Lithuania
