id,label,popularity,type,main_continent
26zgIfFyTCImkHAp5gwKW8,Joé Dwèt Filé,67.0,Artist,Europe
4v3iE7RK6SOyplsSQxZsjc,Yorssy,65.0,Artist,Europe
2GlEiSHYEKlq9cUYDa9oZb,Lynda,65.0,Artist,Europe
0PcU18DNfkn3pmbjy5yMFz,Genezio,68.0,Artist,Europe
3igykO7sW43wfhSjvnETTo,Prototype,60.0,Artist,Europe
2t0frJEIdex2PTwuLlGxDD,Carbonne,64.0,Artist,Europe
78iJ2FMbYAFY3djO4PbWZi,La Mano 1.9,69.0,Artist,Europe
6HCBnyTBSLdb3TFn2ayulY,Leto,69.0,Artist,Europe
5gqmbbfjcikQBzPB5Hv13I,Gazo,79.0,Artist,Europe
3YBJLs7RqR0aPGBgU27nDh,Werenoi,78.0,Artist,Europe
1AFQg3CpeciNbd120XZDmi,AMK,64.0,Artist,Europe
2YRHC9O0GHvyHY38yFP434,Dadi,62.0,Artist,Europe
3Cz37xnWAOtQEa5jfrTUbL,VEN1,65.0,Artist,Europe
5xfBWklmIwTOoijr3nMgHB,Ramos.,58.0,Artist,Europe
58wXmynHaAWI5hwlPZP3qL,Booba,73.0,Artist,Europe
7DUTsWY3RBd64vh8UtgtYA,Lacrim,72.0,Artist,Europe
6q87j1F6EtUxjlvkJNknFp,THEODORT,59.0,Artist,Europe
20JMfmzDb5cjHxEoMXXMyY,Favé,67.0,Artist,Europe
4IS4EyXNmiI2w5SRCjMtEF,Kendji Girac,65.0,Artist,Europe
5gs4Sm2WQUkcGeikMcVHbh,Hamza,74.0,Artist,Europe
6L8y2rKomt32RmT4wfwZS7,Jungeli,68.0,Artist,Europe
7CW7QdOgRStOg7JktRuZ3E,Imen Es,64.0,Artist,Europe
2z2TRvloJt4EfUNQp9rHAi,Alonzo,69.0,Artist,Europe
2jFnPm8VeSO19i6B8blXB5,Abou Debeing,60.0,Artist,Europe
5ZlyVrDhzKVvaZNj3b58fE,Lossa,63.0,Artist,Europe
2rEVnwCPBeGkWMv425KoG1,AYLIVA,75.0,Artist,Europe
1qQLhymHXFPtP5U8KNKsm6,Apache 207,73.0,Artist,Europe
39KEQQAG9JhIt71g9NEVhh,Azet,71.0,Artist,Europe
1aS5tqEs9ci5P9KD9tZWa6,Bonez MC,77.0,Artist,Europe
6h1s4i4XKIYv4ErDelLDN0,Samra,69.0,Artist,Europe
1pOuPivcxEwA8lnpMYYVsO,SHABAB,64.0,Artist,Europe
1yIifIA91WgmfzBcjbQB8i,Kurdo,65.0,Artist,Europe
3qcaaPlAej44awNYKTTXCw,BERDO,16.0,Artist,Europe
07SFzTMeYf5P8Rd32a9Zzw,AK AUSSERKONTROLLE,65.0,Artist,Europe
3NZPZUWDcJngcu8MuBpT69,KARDO,63.0,Artist,Europe
0PPCPsuv0iOAYKGR2SkFal,VOLO,58.0,Artist,Europe
6GoNVmYCl0yUm4pEp80vn6,badchieff,62.0,Artist,Europe
1ABhalCH6yn3eS3T46KmvF,bac,59.0,Artist,Europe
4hK7sEnm0se5bqoI3Yb5o1,SANTOS,60.0,Artist,Europe
4Yttlv9ndGjCDCVLqM7ACq,Sido,73.0,Artist,Europe
3F2BUPEkX9IDaRYAeJN0Gh,Amo,71.0,Artist,Europe
1xlPEhjbFqhrDjaAvyvueX,Safraoui,61.0,Artist,Europe
3ZuBEj9ppJe8GSdKaMTfMN,Nimo,72.0,Artist,Europe
0t84CBqmvihsUVFme33TLd,GReeeN,65.0,Artist,Europe
5j21TGkrNEAJe3gG9VlS34,Shindy,66.0,Artist,Europe
5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,75.0,Artist,Europe
3pjq2pDV9RR6VY55wBjVnp,Dardan,74.0,Artist,Europe
6x0pz3N2n51qG75kjMR4uV,Sicario,60.0,Artist,Europe
1yBH6dqnD6xzSeCjXp9pKm,Roi 6/12,62.0,Artist,Europe
3h3WR8UDyRk15U74xAXE7a,Arab,63.0,Artist,Europe
6Zx32XYdrM9A2rIt6jKVmm,ASOK,57.0,Artist,Europe
0cy6ZMOTeautXRNJsR6PiV,Ivan Greko,63.0,Artist,Europe
6WzxopGY3sy97IeNFaDELc,Trannos,63.0,Artist,Europe
5qDpS8QhKjNRZ6aRrcpY1Z,BeTaf Beats,62.0,Artist,Europe
6wN4QyhoM6fN49kEB25rnl,SNIK,65.0,Artist,Europe
6hyFvbMnKrLVujJZnovsWz,Marseaux,57.0,Artist,Europe
2bucjueNUx2aVTUA7zj6w7,APON,60.0,Artist,Europe
0ijA6WxysUZ8vZQL7JkUfx,Sanko,55.0,Artist,Europe
1zeAbUJAbLOWeYpgRVnYmu,FLY LO,66.0,Artist,Europe
7zYmrye7LvmpMkfHWrENu9,Mike G,58.0,Artist,Europe
3KcZf8BFeFBtnGyOZmUggd,Mad Clip,61.0,Artist,Europe
29Bl0nvClztM0dpgY2vvcc,Billy Sio,48.0,Artist,Europe
48h12D3cJbqfn1ReVL9qbw,Strat,60.0,Artist,Europe
6YYOTK6Qyv6PuFipPxCCoe,RACK,66.0,Artist,Europe
7AWAljMatr7bxddF4kWzXG,TOQUEL,69.0,Artist,Europe
7KcIok6StqYSedgtjmtsqP,Beyond,69.0,Artist,Europe
4rtNK25TiSGNcibilGWcQK,DIFF,57.0,Artist,Europe
1LxWE4LOhnqeaAx2tVUK6p,Saske,62.0,Artist,Europe
39E15l8zeCDYpSZwFNX4G2,Eleni Foureira,58.0,Artist,Europe
69EosSfMcqIxCMw7VeVPVC,LILA,58.0,Artist,Europe
6OBgaDVTONTa4rkGpE7sVE,Sin Laurent,61.0,Artist,Europe
5YquORfLTx6nWMlBzJstx7,Konstantinos Argiros,58.0,Artist,Europe
1UdbiTrv73Dp7F0s3OHmn2,Light,67.0,Artist,Europe
3qg78GGGWP04yTv0ZQMsXl,Anna Vissi,59.0,Artist,Europe
3J7SI1JrZt43ZBlH24IqCK,Evangelia,52.0,Artist,Europe
1pujt2kEecz5ystwtZxJ0w,Tr4cer,55.0,Artist,Europe
2xbrr6hwAzNT0fi0nZ0yJz,Brief Talk,43.0,Artist,Europe
4RTFt1VFxH6TYHIpVDCmpV,Onad,53.0,Artist,Europe
2KUhRrZ8gyki8zG4HJFDjN,Joey Evans,43.0,Artist,Europe
5XABVWdxtyuupsE2YUGrma,Baghdad,53.0,Artist,Europe
2oQftHHbzwW2lMNxh5W5iw,Ioannis,51.0,Artist,Europe
2ra3quFhImLyv0c9XTnWFl,Melisses,57.0,Artist,Europe
2wn1GEkgU8x5i1fstfxog4,Franklin WWT,46.0,Artist,Europe
6ITj5WewzBmhbCBS1jxY75,Rvchet,48.0,Artist,Europe
5svarA8QyRUWetgH9ZouQq,Sadam,55.0,Artist,Europe
1OJxI4NQfY6osMvhfRMMEX,Dof Twogee,69.0,Artist,Europe
2SabhGDiBSyaM6QSuBUVqB,Noizy,68.0,Artist,Europe
0vUcZVCNG7i5OV0zb8Icfw,Hawk,60.0,Artist,Europe
1RqOmrtivmvKrfBO81j1ou,Kidd,60.0,Artist,Europe
3jPN2U65cMPzvozEBue5zp,SIDARTA,61.0,Artist,Europe
4j3tjX98PWp21sE1XWIBt8,Danae,44.0,Artist,Europe
0WxSlQlue0fq99fXfGBmxA,Fy,56.0,Artist,Europe
2FTua3TeIGnmQQrN80DinP,Anastasia,56.0,Artist,Europe
4Rh80sXmcG4xDP1r6dTNiQ,Estevan Plazola,69.0,Artist,Central America
6Sbl0NT50roqWvy746MfVf,Gabito Ballesteros,85.0,Artist,Central America
7hDt3OE2ubsKzO9rMYPXox,emmanuellcortess_,67.0,Artist,Central America
5YqI7p8zYsOpKJtjxYdOce,Victor Mendivil,79.0,Artist,Central America
3p8PwzenE7ktd4BVFuQzMD,La Receta,74.0,Artist,Central America
5vV3bFXnN6D6N3Nj4xRvaV,Jin,86.0,Artist,Central America
4dqqy9z09htrVsRiJpoQmw,DESH,66.0,Artist,Europe
0zmW213tzA7NFv6ESRso7N,Young Fly,62.0,Artist,Europe
6EIriUxo7vznEgJtTDlXpq,Azahriah,65.0,Artist,Europe
7JOS2dpikWR1qxVZfLbKju,Pogány Induló,60.0,Artist,Europe
7MiVTMPyOXp6jr9H3mFHBb,HENN,51.0,Artist,Europe
3RDALl5RyRDHPryF1uyWwG,T. Danny,58.0,Artist,Europe
7nU1fhLUpYpzilqF5QkVdX,Fehér Krisztián,49.0,Artist,Europe
35BhE5C6szF898n5WgUSgO,Burai,49.0,Artist,Europe
5Zwlr28h134D0OzxzUfVCA,BSW,53.0,Artist,Europe
2dmFGufs1lJpgKnb5NyPNS,ByeAlex és a Slepp,54.0,Artist,Europe
2O9w0WQhGtr7oQWG6nUqh5,KKevin,57.0,Artist,Europe
5ALUgNuS421MZrrrAhM9Bv,Bruno X Spacc,55.0,Artist,Europe
0x57YRyWq4ke3e1Sd9E7SV,VZS,53.0,Artist,Europe
0Qld3F5Dr62sYbuivSzEMw,Mario,50.0,Artist,Europe
3PMRY3PR5xAe5UpRfPPuaG,Dzsúdló,57.0,Artist,Europe
5Y82XghASZwxaZGe7tJVUJ,Moriones,51.0,Artist,Europe
5hBCfYFEDK8otrksMYuzoL,Parno Graszt,50.0,Artist,Europe
1O4dvMoyQSIClCii6DSai8,Manuel,56.0,Artist,Europe
3T7cPgj4vAIoSdypl7cNH8,Tomi,39.0,Artist,Europe
0EQbKeNi7GXjfN2LndmReh,VALMAR,51.0,Artist,Europe
7veanrmdYNXRdmVxbsjSNh,Lord Panamo,43.0,Artist,Europe
13Et80WfHLQ1cBn2YTQ7Zd,ANUBII$,51.0,Artist,Europe
5x9gQC3VztdH5mQO5EEi9y,Beton.Hofi,57.0,Artist,Europe
4imSxhDqtkiuKUamV1AL2l,DÁNIELFY,45.0,Artist,Europe
6MBiPjSFsYijvVDtKDwVs4,Herra Hnetusmjör,45.0,Artist,Europe
0OCQtSY66ZM9xUUsuvjDXw,ICEGUYS,43.0,Artist,Europe
4jfe3cL8wzjPxD9CViP2dW,Aron Can,45.0,Artist,Europe
1tNJibl39hvCIVSnGaiwx5,Hafdís Huld,50.0,Artist,Europe
7FRQP6Ivwv3DQCLxpR3I6Z,Birnir,43.0,Artist,Europe
5fxRKBJNkss9n22ePnifL6,Izleifur,41.0,Artist,Europe
734Ea35ORu5chErtoqMMtU,Daniil,43.0,Artist,Europe
5h3hKwGlSCOjBjsMhMCWma,HubbaBubba,38.0,Artist,Europe
6100Rwk1ypJpElhvxSKju4,Þórunn Antonía,30.0,Artist,Europe
3hvKmeo12OU7ai8Mpgraf7,Floni,42.0,Artist,Europe
5A5hVxY3BogJUch1IUcuw7,ClubDub,36.0,Artist,Europe
6opz1Ax3VqCmeQBGax1erx,BRÍET,43.0,Artist,Europe
7rjcERw1K9oR9vtik3YSJN,Luigi,38.0,Artist,Europe
4ynaUZA4BVF6d2XaNuflVz,Ingi Bauer,33.0,Artist,Europe
6TBRY5HueSwE3yVgBIHcy2,PATR!K,36.0,Artist,Europe
4gdMJYnopf2nEUcanAwstx,Anuv Jain,77.0,Artist,Asia
05etL4pzWd6TSv1x5WrlG3,Faheem Abdullah,66.0,Artist,Asia
22UtphG4LcwxlhhV0aP4js,Rauhan Malik,66.0,Artist,Asia
6MPuzz9hPrs4TwxeHh4cEj,Amir Ameer,66.0,Artist,Asia
1SyKki7JI1AZNKwgNMkn25,Sachet-Parampara,72.0,Artist,Asia
1E6arsXf5Fgsnv9YpSzjpE,Parampara Tandon,73.0,Artist,Asia
3GBSge8pq7mpezUQl0GAOA,Kausar Munir,74.0,Artist,Asia
1mBydYMVBECdDmMfE2sEUO,Sachin-Jigar,83.0,Artist,Asia
4ojkMVHjuDZgDXSJy5qs2h,Madhubanti Bagchi,68.0,Artist,Asia
0NErdIJtuKBjtxKmlqaWdj,Divya Kumar,74.0,Artist,Asia
2fMqTqiTxUDlmcOEPaQSsx,Amitabh Bhattacharya,82.0,Artist,Asia
7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80.0,Artist,Asia
19LIHDDSHBD5NyYHI3gpzB,Shilpa Rao,78.0,Artist,Asia
4zCH9qm4R2DADamUHMCa6O,Anirudh Ravichander,86.0,Artist,Asia
4GISoVSxo2LkF5EyorXs9W,Ramajogayya Sastry,71.0,Artist,Asia
3PpjqSKBer3obW6lDflOBx,Ram Sampath,67.0,Artist,Asia
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,91.0,Artist,Asia
7vCsTTACb2iT4fvBMnwp5w,Prashant Pandey,66.0,Artist,Asia
5VVN3xZw1i2qihfITZlvCZ,G. V. Prakash,78.0,Artist,Asia
1QvyquqkuuwUzdszyoKIy4,Haricharan,73.0,Artist,Asia
1rdQOMFFtoskDXXUVjiGo9,Shweta Mohan,73.0,Artist,Asia
3o7GGc9KjbLzTCwOq9WL55,Karthik Netha,63.0,Artist,Asia
1T7MiVJ2MJlR5GKi11w4VT,Pawan Singh,75.0,Artist,Asia
1eQsrFTW5NHQs1X7B0mImu,Simran Choudhary,65.0,Artist,Asia
2rN8LHqK4TBI7y3d9POvJb,Dhanda Nyoliwala,72.0,Artist,Asia
0qS0rxCY4YfrUx9GCTlDIW,Malaysia Vasudevan,68.0,Artist,Asia
4PY2xnTu90K0hvkgcljRJl,Deepthi Suresh,66.0,Artist,Asia
3UVLcqHc3pOMsWiZv2MeIZ,Yugendran Vasudevan,63.0,Artist,Asia
09UmIX92EUH9hAK4bxvHx6,Mithoon,75.0,Artist,Asia
2FKWNmZWDBZR4dE5KX4plR,Diljit Dosanjh,82.0,Artist,Asia
6DARBhWbfcS9E4yJzcliqQ,Karan Aujla,82.0,Artist,Asia
3nqS8jzqmsPKFJTp0BOIel,Ikky,73.0,Artist,Asia
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,79.0,Artist,Asia
1wRPtKGflJrBx9BmLsSwlU,Pritam,90.0,Artist,Asia
3tHD07u1ON4uHxmnT9rwqZ,Neeraj Shridhar,72.0,Artist,Asia
1gegc3MqXY9tE3SL0PyLKr,Dhrruv Yogi,63.0,Artist,Asia
5sifufajls8Q6k04Y4F8mH,Sameer Anjaan,69.0,Artist,Asia
5GnnSrwNCGyfAU4zuIytiS,Mohit Chauhan,77.0,Artist,Asia
5wJ1H6ud777odtZl5gG507,Vishal Mishra,78.0,Artist,Asia
6SWmwFBXIsxhIx5XPkYo0a,Josh Brar,62.0,Artist,Asia
0y59o4v8uw5crbN9M3JiL1,Badshah,78.0,Artist,Asia
183DgO92lAqgpVVNKI7ZKF,Raj Ranjodh,65.0,Artist,Asia
3ozYqVCLohfpXIhalkhM8D,Aditya Rikhari,69.0,Artist,Asia
0T1CMVkqffHlqEk4BcAph1,Tulsi Kumar,76.0,Artist,Asia
5TNSXFCNwlq2CfiMcNOCDP,Lijo George-Dj Chetas,67.0,Artist,Asia
5o36rLQd78Zh8CaT8rn59d,Shreyas Puranik,64.0,Artist,Asia
6k6TIai4KyKG1DeIMftSmJ,Siddharth - Garima,66.0,Artist,Asia
3iGhlvzpXc0UHBQ7klAItX,Mitraz,69.0,Artist,Asia
2DFCHTDIA0t638a4mm37dK,Raj Shekhar,67.0,Artist,Asia
5Z8nzSJRSo4HRcUOzemnC1,Juss,66.0,Artist,Asia
05dG9pMLRWenxzvSmefE6U,MixSingh,68.0,Artist,Asia
6WOdPJmexxFINcKMkP2jMG,Sachet Tandon,75.0,Artist,Asia
6q29t5RuXxlBuqIZsOMQss,Priya Saraiya,69.0,Artist,Asia
2cjQTf2J5yCaNY8qHpW855,AUR,68.0,Artist,Asia
4gzrZDyL5gYiROkv27pYKx,Varun Jain,69.0,Artist,Asia
5r3wPya2PpeTTsXsGhQU8O,Shubh,77.0,Artist,Asia
2oSONSC9zQ4UonDKnLqksx,Atif Aslam,81.0,Artist,Asia
3qpyErDI4i90q5EGgSRmNK,Raghav Chaitanya,67.0,Artist,Asia
7xcbCUOXrxDyWxbYxPq60B,Indraneel,62.0,Artist,Asia
1bTROl5p3rGTpvKeWnGgrw,Sohail Sen,66.0,Artist,Asia
2o4R2rK7FetH40HTv0SUWl,Monali Thakur,67.0,Artist,Asia
682M6cmwGHOyAB1ZmPv38W,Gurnazar,64.0,Artist,Asia
5aWkTGq5O45ES0fDFmN1Wv,Chet Singh,61.0,Artist,Asia
2UWTNi6LLK5lXNGzFWzIqT,Aparshakti Khurana,62.0,Artist,Asia
6jvvFfe34NYXjWZMz7rExP,Savi Kahlon,65.0,Artist,Asia
4xNgNFUMUuGCoy7IX74Y60,Mohammad Faiz,64.0,Artist,Asia
5gZhfbckaWo89OzDSk3gdT,Jaani,76.0,Artist,Asia
0m3D4grap8VFSzbJMqgNVk,Kumaar,74.0,Artist,Asia
0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,85.0,Artist,Asia
6k6dimE4a6OFnD0HWmkIUW,Tochi Raina,65.0,Artist,Asia
5jJrJU7VVmxQQLcLAmmxXc,Sai Abhyankkar,64.0,Artist,Asia
139FRgoVcJ82jogPttiWcc,Sai Smriti,61.0,Artist,Asia
6LEG9Ld1aLImEFEVHdWNSB,AP Dhillon,76.0,Artist,Asia
74OaRjmyh0XyRZsQQQ5l7c,Jasleen Royal,72.0,Artist,Asia
3NHwwyb1coYa5cLyI72xSk,Dulquer Salmaan,63.0,Artist,Asia
2GoeZ0qOTt6kjsWW4eA6LS,Darshan Raval,77.0,Artist,Asia
00sCATpEvwH48ays7PlQFU,Jonita Gandhi,72.0,Artist,Asia
3dN9MQpjIyNxyeRfz4EDZe,Rochak Kohli,73.0,Artist,Asia
3nLLr3ShsQC2Hdrwjl14ie,Gurpreet Saini,63.0,Artist,Asia
47z98pKd71yIbgXwe9LPVC,Bernadya,82.0,Artist,Asia
0f6TyESD8E1mD2oLJ4TGv1,For Revenge,74.0,Artist,Asia
5Plk4JdCzMxhAHSRTEsxJp,Ernie Zakri,67.0,Artist,Asia
1lg1jqQMMJQQFFMnkxn0zV,Ade Govinda,67.0,Artist,Asia
7Gy1PxqrgsiqWF6JNYPHeB,.Feast,71.0,Artist,Asia
6X28gNASnalAWseUA8uI4X,Adrian Khalif,68.0,Artist,Asia
3tMTXQyRrPmMyHv5SoC0TV,Juicy Luicy,80.0,Artist,Asia
1v1khTmozNfxB2ET1Ep288,Last Child,75.0,Artist,Asia
16B3ICSQCPu4C6L5TEHXQe,Rio Clappy,65.0,Artist,Asia
6Sv2jkzH9sWQjwghW5ArMG,Lyodra,75.0,Artist,Asia
6YPfs6tdZXvnlzgZNU3SYT,Dudy Oris,67.0,Artist,Asia
53tuXn4uXfDqZYhAFMxZdt,Nyoman Paul,67.0,Artist,Asia
3wOsYKZM0zcKNasi3I7fP4,Mahalini,76.0,Artist,Asia
327ipGIr9bD3MkLb2eucqC,Suara Kayu,64.0,Artist,Asia
66NmU5epI0ONGmdCRbLpmW,Feby Putri,71.0,Artist,Asia
1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,65.0,Artist,Asia
20zafXaLhm5IcXnSU93rNn,Nadin Amizah,74.0,Artist,Asia
1WX2v0BiEW19Vw7xmznLdZ,Vierra,71.0,Artist,Asia
06QVnTCdjs4jPKO0487EGV,Fiersa Besari,70.0,Artist,Asia
51kyrUsAVqUBcoDEMFkX12,Hindia,77.0,Artist,Asia
1NjxFrpEGZTV2Ny0OJxeWu,Sal Priadi,70.0,Artist,Asia
0kw7tMniMnrp9Pcr7vgDAm,Stereo Wall,64.0,Artist,Asia
6UgERnTHmjk3qXM9x5vzyO,Nadhif Basalamah,65.0,Artist,Asia
4sEWznAKWWNcicTuLxzb6d,Nidji,69.0,Artist,Asia
1ZT1OfVAO3kpOEHVejBxV8,Meiska,65.0,Artist,Asia
2iDVt6mFbtbDEZG5ax0dTi,Tulus,76.0,Artist,Asia
5vTG3EyFrsARtIGDWZNRzu,Hal,66.0,Artist,Asia
4bAgr9zaF0bpzVGHdHuf0f,Virgoun,70.0,Artist,Asia
611ajYp7fMbkU5CYF08tje,Audy,64.0,Artist,Asia
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,71.0,Artist,Asia
2dyCbip3jAVmQNAs7Sg8Y9,Vionita,61.0,Artist,Asia
4AhHkaGz7W2bKKJK90IaV2,Batas Senja,64.0,Artist,Asia
3DHOtJqv0Bw65ENlK4FiSF,Yovie & Nuno,71.0,Artist,Asia
4IWBUUAFIplrNtaOHcJPRM,James Arthur,82.0,Artist,Asia
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,79.0,Artist,Asia
0kPb52ySN2k9P6wEZPTUzm,Tiara Andini,74.0,Artist,Asia
6RoZip1Hn7ahR6MjzBKKLK,Mawar de Jongh,63.0,Artist,Asia
5L1lO4eRHmJ7a0Q6csE5cT,LISA,82.0,Artist,Asia
7Ln5yumFjHCkeZ8bAzHUcp,Yovie Widianto,68.0,Artist,Asia
4ubEZ6sMsrrbQChueyouCC,Hivi!,72.0,Artist,Asia
39B7ChWwrWDs7zXlsu3MoP,Sonny Fodera,71.0,Artist,Europe
7zAAwgV5Wqmvpb4GzvlRkP,Jazzy,71.0,Artist,Europe
0Cs47vvRsPgEfliBU9KDiB,D.O.D,71.0,Artist,Europe
4qU7IJSReZnsLy5907Mtau,Richy Mitch & The Coal Miners,74.0,Artist,Europe
5Ea0d3mUECVaMf8h2DTehE,Static,55.0,Artist,Asia
1Wq2STGiL7ZaIHAm5jMakc,ששון איפרם שאולוב,58.0,Artist,Asia
2LUB7PhWK2j2obgSTeD3GN,Osher Cohen,61.0,Artist,Asia
7lwdlhwSxbB36wqnOwo5Kd,סטילה,56.0,Artist,Asia
2ygecp3YQJwBHL7LNzDgwe,Ness,55.0,Artist,Asia
1IAEef07H0fd9aA8aUHUlL,Omer Adam,69.0,Artist,Asia
1wak0ZG1LUrZPYx8RDTQoD,Noa Kirel,55.0,Artist,Asia
28jEBK1RysfSUBHFofFflA,אודיה,61.0,Artist,Asia
3cDi1D2FHMVgljfdB1QVgr,Jasmin Moallem,55.0,Artist,Asia
7o5IkQicos4SrXeny1LOZr,שירז אברהם,48.0,Artist,Asia
2YHuWGXNWLmpBTKo1rQ3me,E-Z,50.0,Artist,Asia
0pv7p5CElqhjhzyPD4eXpe,ליעד מאיר,47.0,Artist,Asia
24HI9hevLjIQtj7xp2CeHs,Peer Tasi,59.0,Artist,Asia
36TG4OFhKuCHnTFCa6BEh7,מ',49.0,Artist,Asia
0WfHRTAUTncteWfXm917EG,ילד.,44.0,Artist,Asia
6VdxGMRiiFQhI8F0FkuQZg,Itay Levi,56.0,Artist,Asia
01r7peBt7lJhz42nE04rpM,ShrekDiMC,50.0,Artist,Asia
6uQl3gu1AIXyvqCAxnc2q4,Eden Hason,59.0,Artist,Asia
7MKSeamhiRpa0xiS4FHGSC,Kfir Tsafrir,42.0,Artist,Asia
3umXlcgiDTcCRkvPVobeJc,Hatikva 6,48.0,Artist,Asia
17pbOSPIn3lmY0vHhOlKGL,Tuna,57.0,Artist,Asia
1CD5WWtF6AFUq6BTY20I4k,Full Trunk,49.0,Artist,Asia
6ltKIf1bortd0DQbpgKdQu,Jimbo J,46.0,Artist,Asia
78u2puZeKJRYIfNHkx2Jdh,Hadag Nahash,47.0,Artist,Asia
0T0COcAFHD9oZ704HbZr2A,Shai Tsabari,40.0,Artist,Asia
2JQK9mzxqKz16lSgICHDTx,Ravid Plotnik,57.0,Artist,Asia
72UMGUwvrkXSesefytfLWy,Danny Robas,40.0,Artist,Asia
2PEMswqQspTSsAltdeF5kO,Simba La Rue,75.0,Artist,Europe
2iRUfXetAwNoxIN42BQ5hq,FT Kings,71.0,Artist,Europe
0hk4xVujcyOr6USD95wcWb,Sick Luke,66.0,Artist,Europe
25u1DN0MwQVSav4XoJS7hl,Olly,74.0,Artist,Europe
1A6HBLulvBFzNtlMb7b08f,Angelina Mango,67.0,Artist,Europe
4rj3KWaLAnuxgtMMkypZhf,JVLI,73.0,Artist,Europe
7GacyaFUp0qkEJglERX9N7,Alfa,68.0,Artist,Europe
396Jr76018oUMR6QBnqT8T,Cesare Cremonini,70.0,Artist,Europe
0lI3rF4hi4op6UxqlLHPzv,Achille Lauro,66.0,Artist,Europe
3yGA8yyowtKVXgNIXguMfz,Lele Blade,66.0,Artist,Europe
27LlKWxS3KXW7RRAxN5S8s,Geolier,80.0,Artist,Europe
58bdmuoVnCLzq3gqATaLLB,Dele,63.0,Artist,Europe
2jnjbAYKylrmBMCFZE0OCK,Poison Beatz,68.0,Artist,Europe
7K80yOTC0Id95gRaOxDG5u,ANNA,76.0,Artist,Europe
4w9mPW732RnZkoqsy3lRsg,Niky Savage,67.0,Artist,Europe
0jdNdfi4vAuVi7a6cPDFBM,Lazza,78.0,Artist,Europe
0EUR8jz8L936AEbV2Spkca,Kid Yugi,77.0,Artist,Europe
7cdIY4mDfM1dbjgl7s2fGR,Sal Da Vinci,61.0,Artist,Europe
6RdcIWVKYYzNzjQRd3oyHS,Pinguini Tattici Nucleari,72.0,Artist,Europe
76UCIJTB0jcJvBaL0CdIqx,Takagi & Ketra,68.0,Artist,Europe
3wDn3kW2zDRLnaQAnX0S3x,Dat Boi Dee,68.0,Artist,Europe
2pzFTbri7ew8mW2CbYpCNq,Astro,67.0,Artist,Europe
35V1WomiedCJeGfupcPm7s,Tananai,69.0,Artist,Europe
2K5nCggbhSZ00YCYP5qkZS,Shiva,76.0,Artist,Europe
3egWSWp7Y4FyCKIyvXbw7L,Ghali,71.0,Artist,Europe
7GgpsUpkj3olseoaTY7TEY,Elodie,66.0,Artist,Europe
11TplWqOPQBTmg2eiSLt1m,Tiziano Ferro,66.0,Artist,Europe
1rWg0CyGoCsRYYtpj5NC5P,Sillyelly,57.0,Artist,Europe
5Otk4eRecMMbC5YR4Iliou,Le-one,60.0,Artist,Europe
0ozb4x3nqp8fRb2WRgNKEn,Christian Liguori,58.0,Artist,Europe
55hqNIuyJgDQhJrW5NSfVk,Babywyne,53.0,Artist,Europe
1AgAVqo74e2q4FVvg0xpT7,Tedua,75.0,Artist,Europe
0EqkKYDK9EkKY5N7zU3FPv,Annalisa,68.0,Artist,Europe
6CKch2otN4SPznHf9ms5JF,Tony Effe,72.0,Artist,Europe
3AVx3OBPIk4pJQllAXoVs1,Gaia,59.0,Artist,Europe
5f7VJjfbwm532GiveGC0ZK,Lil Baby,87.0,Artist,Europe
2E6AK3UPEGCvjnzuygCh2h,Night Skinny,74.0,Artist,Europe
6PsQc21YZU7WNfiODG69Qk,Tony Boy,75.0,Artist,Europe
5SulO4l40qDuV9zUGLZx7n,Capo Plaza,76.0,Artist,Europe
3LvwPiJQJ0da0GurKMToV0,Baby Gang,75.0,Artist,Europe
1UjxAZqzphB1tsMb1aWBj0,Omega,65.0,Artist,Europe
1eBPcZCSWh1EAv0aOXusye,Higashi,65.0,Artist,Europe
2aiM1OfMODFLUXaQgEVPK1,Roberto Ferrante,64.0,Artist,Europe
2R4kNOwHUUsuDYhKsESVbF,Artie 5ive,73.0,Artist,Europe
6frLp49xcNeQN6QYYrbSw7,Glocky,64.0,Artist,Europe
3hN3iJMbbBmqBSAMx5veDa,Ultimo,71.0,Artist,Europe
3XTUciJcdix4GkO9YoBdtP,Holden,56.0,Artist,Europe
2IUzp4XydH7CtjqGwW2XiU,mew,53.0,Artist,Europe
23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,78.0,Artist,Europe
06nvjg4wBANK6DCHjqtPNd,Mahmood,65.0,Artist,Europe
0gzwXezN4IUHAwLufA6YcX,Emma,65.0,Artist,Europe
5FEh6KHK99CyLXp3qFvZFM,CoCo,62.0,Artist,Europe
2GyLz0gcl3zDPPql47YWEy,Geeno,51.0,Artist,Europe
3AJSAtfY4qkm7DfGdCK9ne,D-Ross,0.0,Artist,Europe
